index,feature,feature name,importance
1,157,sma_ha(t),1.0
2,738,hand_roll_mean,0.714286
3,68,q95_aZ_chest(t),0.671429
4,740,chest_roll_mean,0.642857
5,739,chest_pitch_mean,0.621429
6,397,derivative_2_std_aZ_chest,0.614286
7,0,mean_aX_hand(t),0.55
8,43,q20_aY_chest(t),0.535714
9,778,hand_roll_rms,0.521429
10,1,mean_aY_hand(t),0.521429
11,61,q95_aY_hand(t),0.492857
12,126,rms_aX_chest(t),0.471429
13,966,spectral_entropy_aZ_chest,0.471429
14,334,derivative_2_q05_gZ_hand,0.428571
15,773,hand_pitch_mad,0.428571
16,159,sma_ca(t),0.421429
17,12,median_aX_hand(t),0.414286
18,774,hand_roll_mad,0.385714
19,752,chest_roll_q20,0.378571
20,25,q05_aY_hand(t),0.378571
21,36,q20_aX_hand(t),0.378571
22,155,smv_ca(t),0.378571
23,19,median_aY_chest(t),0.371429
24,749,hand_pitch_q20,0.364286
25,1008,bin_90_aZ_hand(t),0.364286
26,153,smv_ha(t),0.35
27,30,q05_aX_chest(t),0.342857
28,134,crestfactor_aZ_hand(t),0.335714
29,28,q05_gY_hand(t),0.328571
30,751,chest_pitch_q20,0.321429
31,133,crestfactor_aY_hand(t),0.321429
32,996,bin_30_aX_hand(t),0.314286
33,138,crestfactor_aX_chest(t),0.314286
34,122,rms_aZ_hand(t),0.307143
35,37,q20_aY_hand(t),0.3
36,373,derivative_2_q95_aZ_chest,0.3
37,527,derivative_3_kurtosis_aX_chest,0.3
38,370,derivative_2_q95_gZ_hand,0.3
39,1006,bin_30_aZ_hand(t),0.3
40,360,derivative_2_q80_aY_chest,0.3
41,1041,bin_30_gX_chest(t),0.292857
42,38,q20_aZ_hand(t),0.285714
43,642,derivative_4_q80_aY_hand,0.285714
44,24,q05_aX_hand(t),0.285714
45,398,derivative_2_std_gX_chest,0.285714
46,351,derivative_2_q20_gY_chest,0.278571
47,49,q80_aY_hand(t),0.271429
48,62,q95_aZ_hand(t),0.264286
49,56,q80_aZ_chest(t),0.264286
50,641,derivative_4_q80_aX_hand,0.264286
51,775,chest_pitch_mad,0.264286
52,776,chest_roll_mad,0.264286
53,31,q05_aY_chest(t),0.257143
54,1016,bin_30_gY_hand(t),0.257143
55,241,derivative_1_kurtosis_aZ_chest,0.257143
56,2,mean_aZ_hand(t),0.25
57,26,q05_aZ_hand(t),0.25
58,498,derivative_3_q80_aY_hand,0.25
59,111,mad_gX_hand(t),0.242857
60,777,hand_pitch_rms,0.242857
61,422,derivative_2_mad_gX_chest,0.235714
62,630,derivative_4_q20_aY_hand,0.235714
63,278,derivative_1_mad_gX_chest,0.235714
64,418,derivative_2_mad_gZ_hand,0.235714
65,191,derivative_1_q05_aX_chest,0.235714
66,636,derivative_4_q20_aY_chest,0.214286
67,937,corr_haZ_caZ(s),0.214286
68,193,derivative_1_q05_aZ_chest,0.214286
69,750,hand_roll_q20,0.214286
70,359,derivative_2_q80_aX_chest,0.214286
71,120,rms_aX_hand(t),0.214286
72,753,hand_pitch_q80,0.207143
73,48,q80_aX_hand(t),0.207143
74,341,derivative_2_q20_aX_hand,0.207143
75,483,derivative_3_q05_gY_chest,0.2
76,64,q95_gY_hand(t),0.2
77,528,derivative_3_kurtosis_aY_chest,0.2
78,1024,bin_0_aX_chest(t),0.2
79,356,derivative_2_q80_gX_hand,0.2
80,215,derivative_1_q80_aX_chest,0.2
81,961,spectral_entropy_gX_hand,0.2
82,219,derivative_1_q80_gY_chest,0.192857
83,763,chest_pitch_kurtosis,0.192857
84,81,kurtosis_gX_chest(t),0.192857
85,900,mad_aY_chest(s),0.192857
86,839,q80_aX_chest(s),0.192857
87,623,derivative_4_q05_aX_chest,0.185714
88,1004,bin_0_aZ_hand(t),0.185714
89,507,derivative_3_q80_gY_chest,0.185714
90,27,q05_gX_hand(t),0.185714
91,350,derivative_2_q20_gX_chest,0.178571
92,194,derivative_1_q05_gX_chest,0.178571
93,344,derivative_2_q20_gX_hand,0.171429
94,558,derivative_3_mad_aY_hand,0.171429
95,1002,bin_70_aY_hand(t),0.171429
96,70,q95_gY_chest(t),0.171429
97,747,chest_pitch_q05,0.171429
98,439,derivative_2_crestfactor_aZ_hand,0.164286
99,651,derivative_4_q80_gY_chest,0.157143
100,423,derivative_2_mad_gY_chest,0.157143
101,254,derivative_1_std_gX_chest,0.157143
102,1046,bin_30_gY_chest(t),0.157143
103,6,mean_aX_chest(t),0.157143
104,7,mean_aY_chest(t),0.157143
105,218,derivative_1_q80_gX_chest,0.15
106,683,derivative_4_std_aX_chest,0.15
107,772,chest_roll_skew,0.15
108,1001,bin_30_aY_hand(t),0.15
109,561,derivative_3_mad_gY_hand,0.15
110,874,std_gZ_hand(s),0.142857
111,212,derivative_1_q80_gX_hand,0.142857
112,45,q20_gX_chest(t),0.142857
113,57,q80_gX_chest(t),0.142857
114,741,hand_pitch_median,0.142857
115,731,derivative_4_crestfactor_aX_chest,0.142857
116,384,derivative_2_kurtosis_aY_chest,0.142857
117,147,corr_caX_caY(t),0.142857
118,336,derivative_2_q05_aY_chest,0.142857
119,495,derivative_3_q20_gY_chest,0.142857
120,421,derivative_2_mad_aZ_chest,0.142857
121,964,spectral_entropy_aX_chest,0.135714
122,50,q80_aZ_hand(t),0.135714
123,55,q80_aY_chest(t),0.135714
124,140,crestfactor_aZ_chest(t),0.135714
125,702,derivative_4_mad_aY_hand,0.135714
126,274,derivative_1_mad_gZ_hand,0.135714
127,60,q95_aX_hand(t),0.135714
128,893,mad_aX_hand(s),0.135714
129,10,mean_gY_chest(t),0.128571
130,1011,bin_30_gX_hand(t),0.128571
131,150,corr_haX_caX(t),0.128571
132,394,derivative_2_std_gZ_hand,0.128571
133,148,corr_caX_caZ(t),0.128571
134,856,q95_gZ_chest(s),0.128571
135,443,derivative_2_crestfactor_aX_chest,0.128571
136,661,derivative_4_q95_aZ_chest,0.128571
137,253,derivative_1_std_aZ_chest,0.128571
138,1032,bin_70_aY_chest(t),0.128571
139,144,corr_haX_haY(t),0.128571
140,930,corr_haX_haZ(s),0.121429
141,206,derivative_1_q20_gX_chest,0.121429
142,967,spectral_entropy_gX_chest,0.121429
143,371,derivative_2_q95_aX_chest,0.121429
144,149,corr_caY_caZ(t),0.121429
145,890,skew_gX_chest(s),0.121429
146,295,derivative_1_crestfactor_aZ_hand,0.121429
147,526,derivative_3_kurtosis_gZ_hand,0.121429
148,130,rms_gY_chest(t),0.121429
149,113,mad_gZ_hand(t),0.121429
150,67,q95_aY_chest(t),0.121429
151,757,hand_pitch_q95,0.114286
152,832,q20_gZ_chest(s),0.114286
153,479,derivative_3_q05_aX_chest,0.114286
154,766,hand_roll_std,0.114286
155,217,derivative_1_q80_aZ_chest,0.114286
156,99,skew_gX_hand(t),0.114286
157,639,derivative_4_q20_gY_chest,0.114286
158,227,derivative_1_q95_aX_chest,0.114286
159,374,derivative_2_q95_gX_chest,0.114286
160,516,derivative_3_q95_aY_chest,0.114286
161,33,q05_gX_chest(t),0.114286
162,290,derivative_1_rms_gX_chest,0.114286
163,959,spectral_entropy_aY_hand,0.114286
164,322,derivative_2_median_gZ_hand,0.114286
165,869,std_aX_hand(s),0.114286
166,74,kurtosis_aZ_hand(t),0.107143
167,209,derivative_1_q80_aX_hand,0.107143
168,413,derivative_2_mad_aX_hand,0.107143
169,833,q80_aX_hand(s),0.107143
170,862,kurtosis_gZ_hand(s),0.107143
171,100,skew_gY_hand(t),0.107143
172,362,derivative_2_q80_gX_chest,0.107143
173,222,derivative_1_q95_aY_hand,0.1
174,383,derivative_2_kurtosis_aX_chest,0.1
175,338,derivative_2_q05_gX_chest,0.1
176,1027,bin_70_aX_chest(t),0.1
177,11,mean_gZ_chest(t),0.1
178,40,q20_gY_hand(t),0.1
179,302,derivative_1_crestfactor_gX_chest,0.1
180,66,q95_aX_chest(t),0.1
