num_features,auc_mean,auc_std
1,0.68314917012658816,0.011694853428504362
6,0.82828964508387692,0.0052796663608709188
11,0.8945304356578494,0.0077636882028561853
16,0.8985116651580376,0.0075302007954075089
21,0.89902715291785551,0.006515592361012291
26,0.90299786314959907,0.0053842915465914616
31,0.90028360667486995,0.0045227021374274713
36,0.90130447334193209,0.0064503401789395617
41,0.90063397661865674,0.0070883872419565813
46,0.89908333677845231,0.0063485721906364643
51,0.90009774161030709,0.007494112963487779
56,0.89898652267334744,0.0083172092159641865
61,0.8985454650681568,0.0072205470046072936
66,0.89916780204807079,0.0064968898836291946
71,0.89998187527719309,0.0082037354889540563
76,0.89886026115789952,0.0089382674391415076
81,0.9002140524324368,0.0084898108646695725
86,0.92622465036704571,0.0074466042064047075
91,0.93800901856469343,0.0069731587712177235
96,0.93764112072350747,0.0071363597862307932
101,0.93649208975429377,0.0074131745515678858
106,0.93662272463963614,0.0071121137888962693
111,0.93588616756207488,0.0073378450490085264
116,0.93621625387395802,0.0072062857240142901
121,0.93657903695500855,0.0068963460452520662
126,0.93575991143958304,0.0070213610763963713
131,0.93596208987879481,0.0068769044326263996
136,0.93556935932560248,0.0073879198659303341
141,0.93589072903205917,0.0075172695434218145
146,0.93705288099659878,0.0076108623736793049
151,0.93657029000185232,0.0074369657416490098
156,0.93569373054141591,0.0070127961166991373
161,0.93529647481085509,0.00737043261208807
166,0.9355286436078929,0.0070813971758541209
171,0.93561474439237746,0.0065826250330777601
176,0.93570257196639939,0.0071663644640503803
181,0.93603782069470776,0.0073739902804190443
186,0.93868539244763061,0.0073828825247578573
191,0.93755159058530058,0.0076477571343392366
196,0.93763296772107718,0.0073824619761688132
201,0.93852957346206112,0.0078229853294302983
206,0.9377934572592691,0.007637169381744786
211,0.93661659378927542,0.0081303100241179559
216,0.93663496904341192,0.0074924921015561185
221,0.93706449885244725,0.0077887486050422011
226,0.93630813774330313,0.0080383335305846196
231,0.93726215191332196,0.0075989909091635065
236,0.93723143230478234,0.0074802657760028304
241,0.93687736545862887,0.0075446315965890859
246,0.93620568528207471,0.0076761786200610577
251,0.9486342878959273,0.0071333477689307107
256,0.95881989528870759,0.0049782788877092464
261,0.97008006669771063,0.0032435863661444183
266,0.97029989277608364,0.0034730505914438809
271,0.97095711878759772,0.0028985704154435511
276,0.97341669091831862,0.0029442075155006707
281,0.97465288952829832,0.0023221814109208767
286,0.97547862752570591,0.0021223031013441573
291,0.97556209491623269,0.0023345870913477874
296,0.97598100095187357,0.0024269426830948564
301,0.97599817802063271,0.0023309935186849231
306,0.97665247874751193,0.0025055137102012537
311,0.97684856135605824,0.0021701760329077167
316,0.97758255143193185,0.0019016522760436721
321,0.97719663103593524,0.0023224439386593733
326,0.97725613679397683,0.0019845613190157367
331,0.97758310663659109,0.0018434863561220792
336,0.97769196531172309,0.002180407233118757
341,0.97733543073706575,0.0018324945764557875
346,0.97753775378977437,0.0019953864411724016
351,0.97770184758850776,0.0022110477185669154
356,0.97853639786748436,0.0021441469439248744
361,0.97859436290235102,0.0022071412196966824
366,0.97864991940653379,0.0021320300565018475
371,0.97861193181659245,0.0020555689723658747
376,0.98075837386704479,0.0020612960426655848
381,0.98101058651139383,0.0015155051823454973
386,0.98072317690324229,0.0020880060602354866
391,0.98100342935056717,0.0016543076823746904
396,0.98052645536875627,0.0018746821682828043
401,0.98076126557120946,0.0019682709132367291
406,0.98109762820701141,0.0020085020736501451
411,0.98392110035011626,0.0029112622979635236
416,0.98338935226667279,0.0027623045713402834
421,0.9842294256017905,0.0026968832022628876
426,0.98401446864959385,0.0032155288215920484
431,0.98412288646960033,0.0031883253367773106
436,0.98395150991431424,0.0031254386682286507
441,0.98437396948980371,0.0030074855327222125
446,0.98420235284919677,0.0028877791490118875
451,0.9842271014206726,0.0028951603356162665
456,0.98444314848746517,0.0031083434662021923
461,0.9842257006206746,0.003011440882317455
466,0.98445626609549253,0.0027744844212763964
471,0.98393253225997024,0.0030371931951614852
476,0.98428063426905421,0.0029870363280947894
481,0.98391414531244892,0.0031271549973914234
486,0.98433123988020388,0.0028444126140334579
491,0.98407043882226897,0.0030862093460836374
496,0.98437809971929147,0.0029874734712917999
