index,feature,feature name,importance
154,334,derivative_2_q05_gZ_hand,0.209898
155,960,spectral_entropy_aZ_hand,0.209649
156,335,derivative_2_q05_aX_chest,0.209152
157,995,bin_10_aX_hand(t),0.208406
158,1017,bin_70_gY_hand(t),0.205422
159,127,rms_aY_chest(t),0.204675
160,53,q80_gZ_hand(t),0.204178
161,139,crestfactor_aY_chest(t),0.203681
162,81,kurtosis_gX_chest(t),0.20194
163,934,corr_caY_caZ(s),0.201194
164,748,chest_roll_q05,0.201194
165,1000,bin_10_aY_hand(t),0.200448
166,370,derivative_2_q95_gZ_hand,0.198955
167,745,hand_pitch_q05,0.198707
168,1024,bin_0_aX_chest(t),0.195225
169,528,derivative_3_kurtosis_aY_chest,0.194728
170,890,skew_gX_chest(s),0.193484
171,1003,bin_90_aY_hand(t),0.193236
172,180,derivative_1_median_aY_chest,0.192987
173,240,derivative_1_kurtosis_aY_chest,0.191495
174,218,derivative_1_q80_gX_chest,0.191495
175,375,derivative_2_q95_gY_chest,0.190997
176,250,derivative_1_std_gZ_hand,0.1905
177,687,derivative_4_std_gY_chest,0.189754
178,394,derivative_2_std_gZ_hand,0.18851
179,997,bin_70_aX_hand(t),0.18851
180,780,chest_roll_rms,0.187516
181,757,hand_pitch_q95,0.187018
182,483,derivative_3_q05_gY_chest,0.186272
183,257,derivative_1_skew_aX_hand,0.186272
184,47,q20_gZ_chest(t),0.185775
185,660,derivative_4_q95_aY_chest,0.18478
186,69,q95_gX_chest(t),0.183536
187,958,spectral_entropy_aX_hand,0.183536
188,418,derivative_2_mad_gZ_hand,0.183039
189,743,chest_pitch_median,0.181796
190,103,skew_aY_chest(t),0.181547
191,317,derivative_2_median_aX_hand,0.180552
192,4,mean_gY_hand(t),0.180055
193,260,derivative_1_skew_gX_hand,0.180055
194,193,derivative_1_q05_aZ_chest,0.179557
195,937,corr_haZ_caZ(s),0.179557
196,899,mad_aX_chest(s),0.179557
197,868,kurtosis_gZ_chest(s),0.179309
198,1010,bin_10_gX_hand(t),0.178563
199,1011,bin_30_gX_hand(t),0.178563
200,113,mad_gZ_hand(t),0.178563
201,52,q80_gY_hand(t),0.178314
202,959,spectral_entropy_aY_hand,0.178065
203,16,median_gY_hand(t),0.177816
204,769,hand_pitch_skew,0.176573
205,935,corr_haX_caX(s),0.176324
206,104,skew_aZ_chest(t),0.176076
207,10,mean_gY_chest(t),0.176076
208,403,derivative_2_skew_aZ_hand,0.174832
209,359,derivative_2_q80_aX_chest,0.174832
210,894,mad_aY_hand(s),0.174583
211,239,derivative_1_kurtosis_aX_chest,0.17334
212,262,derivative_1_skew_gZ_hand,0.172843
213,39,q20_gX_hand(t),0.172843
214,629,derivative_4_q20_aX_hand,0.172345
215,263,derivative_1_skew_aX_chest,0.171848
216,423,derivative_2_mad_gY_chest,0.171848
217,397,derivative_2_std_aZ_chest,0.171848
218,301,derivative_1_crestfactor_aZ_chest,0.171599
219,872,std_gX_hand(s),0.171599
220,550,derivative_3_skew_gZ_hand,0.170853
221,226,derivative_1_q95_gZ_hand,0.170604
222,196,derivative_1_q05_gZ_chest,0.170356
223,518,derivative_3_q95_gX_chest,0.168615
224,371,derivative_2_q95_aX_chest,0.168366
225,361,derivative_2_q80_aZ_chest,0.166625
226,624,derivative_4_q05_aY_chest,0.166128
227,892,skew_gZ_chest(s),0.165382
228,967,spectral_entropy_gX_chest,0.165133
229,399,derivative_2_std_gY_chest,0.164884
230,654,derivative_4_q95_aY_hand,0.164636
231,51,q80_gX_hand(t),0.163392
232,627,derivative_4_q05_gY_chest,0.163144
233,259,derivative_1_skew_aZ_hand,0.162895
234,57,q80_gX_chest(t),0.162646
235,787,mean_aZ_hand(s),0.162646
236,58,q80_gY_chest(t),0.162397
237,859,kurtosis_aZ_hand(s),0.162149
238,190,derivative_1_q05_gZ_hand,0.1619
239,253,derivative_1_std_aZ_chest,0.161651
240,409,derivative_2_skew_aZ_chest,0.161154
241,45,q20_gX_chest(t),0.161154
242,22,median_gY_chest(t),0.160408
243,936,corr_haY_caY(s),0.15991
244,356,derivative_2_q80_gX_hand,0.159662
245,422,derivative_2_mad_gX_chest,0.159662
246,702,derivative_4_mad_aY_hand,0.159164
247,17,median_gZ_hand(t),0.158916
248,268,derivative_1_skew_gZ_chest,0.158667
249,651,derivative_4_q80_gY_chest,0.158418
250,99,skew_gX_hand(t),0.158418
251,374,derivative_2_q95_gX_chest,0.15817
252,929,corr_haX_haY(s),0.15817
253,642,derivative_4_q80_aY_hand,0.15817
254,105,skew_gX_chest(t),0.157921
255,300,derivative_1_crestfactor_aY_chest,0.157672
256,865,kurtosis_aZ_chest(s),0.157424
257,395,derivative_2_std_aX_chest,0.156677
258,507,derivative_3_q80_gY_chest,0.156429
259,134,crestfactor_aZ_hand(t),0.15618
260,15,median_gX_hand(t),0.155434
261,641,derivative_4_q80_aX_hand,0.155185
262,350,derivative_2_q20_gX_chest,0.154688
263,347,derivative_2_q20_aX_chest,0.15419
264,1051,bin_30_gZ_chest(t),0.153942
265,154,smv_hg(t),0.153693
266,9,mean_gX_chest(t),0.153196
267,111,mad_gX_hand(t),0.153196
268,1020,bin_10_gZ_hand(t),0.152947
269,198,derivative_1_q20_aY_hand,0.152201
270,191,derivative_1_q05_aX_chest,0.152201
271,362,derivative_2_q80_gX_chest,0.151455
272,293,derivative_1_crestfactor_aX_hand,0.151206
273,401,derivative_2_skew_aX_hand,0.150957
274,768,chest_roll_std,0.150709
275,72,kurtosis_aX_hand(t),0.150709
276,230,derivative_1_q95_gX_chest,0.149963
277,884,skew_gX_hand(s),0.149963
278,444,derivative_2_crestfactor_aY_chest,0.149714
279,89,std_gZ_hand(t),0.148968
280,711,derivative_4_mad_gY_chest,0.148968
281,971,spectral_centroid_aY_hand,0.148471
282,341,derivative_2_q20_aX_hand,0.148222
283,181,derivative_1_median_aZ_chest,0.147973
284,1021,bin_30_gZ_hand(t),0.147724
285,779,chest_pitch_rms,0.146978
286,238,derivative_1_kurtosis_gZ_hand,0.14673
287,481,derivative_3_q05_aZ_chest,0.145735
288,221,derivative_1_q95_aX_hand,0.145486
289,542,derivative_3_std_gX_chest,0.145238
290,932,corr_caX_caY(s),0.144989
291,419,derivative_2_mad_aX_chest,0.144989
292,197,derivative_1_q20_aX_hand,0.14474
293,137,crestfactor_gZ_hand(t),0.144491
294,1016,bin_30_gY_hand(t),0.143994
295,931,corr_haY_haZ(s),0.143745
296,3,mean_gX_hand(t),0.143745
297,278,derivative_1_mad_gX_chest,0.143248
298,686,derivative_4_std_gX_chest,0.142999
299,125,rms_gZ_hand(t),0.142751
300,261,derivative_1_skew_gY_hand,0.142502
301,782,hand_roll_crestfactor,0.142004
302,274,derivative_1_mad_gZ_hand,0.141756
303,407,derivative_2_skew_aX_chest,0.141258
304,299,derivative_1_crestfactor_aX_chest,0.14101
305,672,derivative_4_kurtosis_aY_chest,0.140761
306,234,derivative_1_kurtosis_aY_hand,0.140264
307,215,derivative_1_q80_aX_chest,0.140264
308,785,mean_aX_hand(s),0.140015
309,443,derivative_2_crestfactor_aX_chest,0.140015
310,461,derivative_3_median_aX_hand,0.13902
311,404,derivative_2_skew_gX_hand,0.13902
312,1012,bin_70_gX_hand(t),0.138274
313,1015,bin_10_gY_hand(t),0.138274
314,836,q80_gX_hand(s),0.138274
315,87,std_gX_hand(t),0.138025
316,678,derivative_4_std_aY_hand,0.137777
317,896,mad_gX_hand(s),0.137528
318,59,q80_gZ_chest(t),0.137031
319,206,derivative_1_q20_gX_chest,0.136782
320,94,std_gY_chest(t),0.136782
321,731,derivative_4_crestfactor_aX_chest,0.13529
322,214,derivative_1_q80_gZ_hand,0.13529
323,925,crestfactor_aZ_chest(s),0.134792
324,1019,bin_0_gZ_hand(t),0.134792
325,1040,bin_10_gX_chest(t),0.134046
326,663,derivative_4_q95_gY_chest,0.134046
327,623,derivative_4_q05_aX_chest,0.133798
328,661,derivative_4_q95_aZ_chest,0.133549
329,566,derivative_3_mad_gX_chest,0.1333
330,11,mean_gZ_chest(t),0.132803
331,671,derivative_4_kurtosis_aX_chest,0.132554
332,97,skew_aY_hand(t),0.131559
333,478,derivative_3_q05_gZ_hand,0.130813
334,498,derivative_3_q80_aY_hand,0.130813
335,858,kurtosis_aY_hand(s),0.130565
336,649,derivative_4_q80_aZ_chest,0.130565
337,856,q95_gZ_chest(s),0.130316
338,200,derivative_1_q20_gX_hand,0.12957
339,1052,bin_70_gZ_chest(t),0.12957
340,639,derivative_4_q20_gY_chest,0.129321
341,527,derivative_3_kurtosis_aX_chest,0.128575
342,358,derivative_2_q80_gZ_hand,0.128326
343,192,derivative_1_q05_aY_chest,0.128078
344,587,derivative_3_crestfactor_aX_chest,0.127829
345,233,derivative_1_kurtosis_aX_hand,0.127829
346,131,rms_gZ_chest(t),0.12758
347,857,kurtosis_aX_hand(s),0.12758
348,95,std_gZ_chest(t),0.127332
349,202,derivative_1_q20_gZ_hand,0.127332
350,21,median_gX_chest(t),0.126834
351,101,skew_gZ_hand(t),0.126834
352,254,derivative_1_std_gX_chest,0.126585
353,124,rms_gY_hand(t),0.126585
354,618,derivative_4_q05_aY_hand,0.126585
355,363,derivative_2_q80_gY_chest,0.126585
356,217,derivative_1_q80_aZ_chest,0.126337
357,755,chest_pitch_q80,0.126088
358,80,kurtosis_aZ_chest(t),0.125839
359,360,derivative_2_q80_aY_chest,0.125839
360,302,derivative_1_crestfactor_gX_chest,0.125591
361,336,derivative_2_q05_aY_chest,0.125342
362,479,derivative_3_q05_aX_chest,0.125342
363,241,derivative_1_kurtosis_aZ_chest,0.125093
364,994,bin_0_aX_hand(t),0.124845
365,543,derivative_3_std_gY_chest,0.124845
366,626,derivative_4_q05_gX_chest,0.124845
367,842,q80_gX_chest(s),0.124596
368,242,derivative_1_kurtosis_gX_chest,0.124596
369,141,crestfactor_gX_chest(t),0.124347
370,23,median_gZ_chest(t),0.124098
371,793,mean_aZ_chest(s),0.124098
372,553,derivative_3_skew_aZ_chest,0.12385
373,219,derivative_1_q80_gY_chest,0.123601
374,972,spectral_centroid_aZ_hand,0.123104
375,547,derivative_3_skew_aZ_hand,0.123104
376,385,derivative_2_kurtosis_aZ_chest,0.123104
377,874,std_gZ_hand(s),0.122855
378,244,derivative_1_kurtosis_gZ_chest,0.122358
379,108,mad_aX_hand(t),0.122358
380,552,derivative_3_skew_aY_chest,0.122358
381,898,mad_gZ_hand(s),0.122109
382,389,derivative_2_std_aX_hand,0.122109
383,96,skew_aX_hand(t),0.12186
