index,feature,feature name,importance
1,1,mean_aY_hand(t),1.0
2,56,q80_aZ_chest(t),0.930233
3,890,skew_gX_chest(s),0.604651
4,54,q80_aX_chest(t),0.581395
5,776,chest_roll_mad,0.569767
6,117,mad_gX_chest(t),0.546512
7,783,chest_pitch_crestfactor,0.534884
8,68,q95_aZ_chest(t),0.511628
9,29,q05_gZ_hand(t),0.465116
10,878,std_gX_chest(s),0.44186
11,150,corr_haX_caX(t),0.44186
12,541,derivative_3_std_aZ_chest,0.360465
13,384,derivative_2_kurtosis_aY_chest,0.360465
14,839,q80_aX_chest(s),0.325581
15,539,derivative_3_std_aX_chest,0.290698
16,26,q05_aZ_hand(t),0.27907
17,876,std_aY_chest(s),0.27907
18,8,mean_aZ_chest(t),0.255814
19,87,std_gX_hand(t),0.255814
20,279,derivative_1_mad_gY_chest,0.255814
21,28,q05_gY_hand(t),0.244186
22,937,corr_haZ_caZ(s),0.244186
23,518,derivative_3_q95_gX_chest,0.244186
24,742,hand_roll_median,0.244186
25,894,mad_aY_hand(s),0.232558
26,874,std_gZ_hand(s),0.232558
27,857,kurtosis_aX_hand(s),0.232558
28,79,kurtosis_aY_chest(t),0.232558
29,329,derivative_2_q05_aX_hand,0.22093
30,71,q95_gZ_chest(t),0.22093
31,127,rms_aY_chest(t),0.209302
32,225,derivative_1_q95_gY_hand,0.209302
33,239,derivative_1_kurtosis_aX_chest,0.197674
34,263,derivative_1_skew_aX_chest,0.197674
35,274,derivative_1_mad_gZ_hand,0.197674
36,1031,bin_30_aY_chest(t),0.197674
37,637,derivative_4_q20_aZ_chest,0.197674
38,103,skew_aY_chest(t),0.186047
39,901,mad_aZ_chest(s),0.186047
40,772,chest_roll_skew,0.186047
41,771,chest_pitch_skew,0.186047
42,65,q95_gZ_hand(t),0.186047
43,542,derivative_3_std_gX_chest,0.174419
44,148,corr_caX_caZ(t),0.174419
45,82,kurtosis_gY_chest(t),0.174419
46,61,q95_aY_hand(t),0.174419
47,1019,bin_0_gZ_hand(t),0.162791
48,726,derivative_4_crestfactor_aY_hand,0.162791
49,226,derivative_1_q95_gZ_hand,0.162791
50,377,derivative_2_kurtosis_aX_hand,0.162791
51,625,derivative_4_q05_aZ_chest,0.162791
52,855,q95_gY_chest(s),0.151163
53,38,q20_aZ_hand(t),0.151163
54,483,derivative_3_q05_gY_chest,0.151163
55,995,bin_10_aX_hand(t),0.151163
56,775,chest_pitch_mad,0.151163
57,18,median_aX_chest(t),0.151163
58,350,derivative_2_q20_gX_chest,0.151163
59,741,hand_pitch_median,0.139535
60,213,derivative_1_q80_gY_hand,0.139535
61,20,median_aZ_chest(t),0.139535
62,686,derivative_4_std_gX_chest,0.139535
63,367,derivative_2_q95_aZ_hand,0.139535
64,80,kurtosis_aZ_chest(t),0.127907
65,0,mean_aX_hand(t),0.127907
66,735,derivative_4_crestfactor_gY_chest,0.127907
67,683,derivative_4_std_aX_chest,0.127907
68,630,derivative_4_q20_aY_hand,0.127907
69,540,derivative_3_std_aY_chest,0.127907
70,446,derivative_2_crestfactor_gX_chest,0.127907
71,152,corr_haZ_caZ(t),0.127907
72,341,derivative_2_q20_aX_hand,0.127907
73,768,chest_roll_std,0.127907
74,124,rms_gY_hand(t),0.127907
75,743,chest_pitch_median,0.127907
76,1033,bin_90_aY_chest(t),0.127907
77,959,spectral_entropy_aY_hand,0.127907
78,6,mean_aX_chest(t),0.127907
79,660,derivative_4_q95_aY_chest,0.116279
80,347,derivative_2_q20_aX_chest,0.116279
81,262,derivative_1_skew_gZ_hand,0.116279
82,145,corr_haX_haZ(t),0.116279
83,89,std_gZ_hand(t),0.116279
84,395,derivative_2_std_aX_chest,0.116279
85,762,hand_roll_kurtosis,0.116279
86,966,spectral_entropy_aZ_chest,0.116279
87,1043,bin_90_gX_chest(t),0.116279
88,978,spectral_centroid_aZ_chest,0.116279
89,69,q95_gX_chest(t),0.116279
90,45,q20_gX_chest(t),0.104651
91,1001,bin_30_aY_hand(t),0.104651
92,176,derivative_1_median_gX_hand,0.104651
93,375,derivative_2_q95_gY_chest,0.104651
94,72,kurtosis_aX_hand(t),0.104651
95,93,std_gX_chest(t),0.104651
96,37,q20_aY_hand(t),0.104651
97,739,chest_pitch_mean,0.104651
98,113,mad_gZ_hand(t),0.104651
99,264,derivative_1_skew_aY_chest,0.104651
100,389,derivative_2_std_aX_hand,0.0930233
101,351,derivative_2_q20_gY_chest,0.0930233
102,921,crestfactor_gY_hand(s),0.0930233
103,609,derivative_4_median_gY_hand,0.0930233
104,36,q20_aX_hand(t),0.0930233
105,157,sma_ha(t),0.0930233
106,481,derivative_3_q05_aZ_chest,0.0930233
107,198,derivative_1_q20_aY_hand,0.0930233
108,144,corr_haX_haY(t),0.0930233
109,49,q80_aY_hand(t),0.0930233
110,790,mean_gZ_hand(s),0.0930233
111,773,hand_pitch_mad,0.0930233
112,60,q95_aX_hand(t),0.0930233
113,55,q80_aY_chest(t),0.0930233
114,86,std_aZ_hand(t),0.0930233
115,725,derivative_4_crestfactor_aX_hand,0.0930233
116,234,derivative_1_kurtosis_aY_hand,0.0930233
117,257,derivative_1_skew_aX_hand,0.0930233
118,784,chest_roll_crestfactor,0.0813954
119,777,hand_pitch_rms,0.0813954
120,32,q05_aZ_chest(t),0.0813954
121,422,derivative_2_mad_gX_chest,0.0813954
122,769,hand_pitch_skew,0.0813954
123,904,mad_gZ_chest(s),0.0813954
124,4,mean_gY_hand(t),0.0813954
125,362,derivative_2_q80_gX_chest,0.0813954
126,180,derivative_1_median_aY_chest,0.0813954
127,201,derivative_1_q20_gY_hand,0.0813954
128,118,mad_gY_chest(t),0.0813954
129,684,derivative_4_std_aY_chest,0.0813954
130,50,q80_aZ_hand(t),0.0813954
131,102,skew_aX_chest(t),0.0813954
132,740,chest_roll_mean,0.0813954
133,1027,bin_70_aX_chest(t),0.0697674
134,209,derivative_1_q80_aX_hand,0.0697674
135,967,spectral_entropy_gX_chest,0.0697674
136,19,median_aY_chest(t),0.0697674
137,214,derivative_1_q80_gZ_hand,0.0697674
138,339,derivative_2_q05_gY_chest,0.0697674
139,418,derivative_2_mad_gZ_hand,0.0697674
140,1022,bin_70_gZ_hand(t),0.0697674
141,13,median_aY_hand(t),0.0697674
142,242,derivative_1_kurtosis_gX_chest,0.0697674
143,172,derivative_1_mean_gZ_chest,0.0697674
144,31,q05_aY_chest(t),0.0697674
145,48,q80_aX_hand(t),0.0697674
146,871,std_aZ_hand(s),0.0697674
147,650,derivative_4_q80_gX_chest,0.0697674
148,538,derivative_3_std_gZ_hand,0.0697674
149,859,kurtosis_aZ_hand(s),0.0697674
150,567,derivative_3_mad_gY_chest,0.0697674
151,62,q95_aZ_hand(t),0.0697674
152,64,q95_gY_hand(t),0.0697674
153,856,q95_gZ_chest(s),0.0697674
154,1039,bin_0_gX_chest(t),0.0581395
155,1036,bin_30_aZ_chest(t),0.0581395
156,183,derivative_1_median_gY_chest,0.0581395
157,245,derivative_1_std_aX_hand,0.0581395
158,94,std_gY_chest(t),0.0581395
159,745,hand_pitch_q05,0.0581395
160,270,derivative_1_mad_aY_hand,0.0581395
161,108,mad_aX_hand(t),0.0581395
162,293,derivative_1_crestfactor_aX_hand,0.0581395
163,143,crestfactor_gZ_chest(t),0.0581395
164,654,derivative_4_q95_aY_hand,0.0581395
165,892,skew_gZ_chest(s),0.0581395
166,75,kurtosis_gX_hand(t),0.0581395
167,897,mad_gY_hand(s),0.0581395
168,613,derivative_4_median_aZ_chest,0.0581395
169,368,derivative_2_q95_gX_hand,0.0581395
170,510,derivative_3_q95_aY_hand,0.0581395
171,963,spectral_entropy_gZ_hand,0.0581395
172,525,derivative_3_kurtosis_gY_hand,0.0581395
173,996,bin_30_aX_hand(t),0.0581395
174,584,derivative_3_crestfactor_gX_hand,0.0581395
175,774,hand_roll_mad,0.0465116
176,513,derivative_3_q95_gY_hand,0.0465116
177,233,derivative_1_kurtosis_aX_hand,0.0465116
178,534,derivative_3_std_aY_hand,0.0465116
179,235,derivative_1_kurtosis_aZ_hand,0.0465116
180,445,derivative_2_crestfactor_aZ_chest,0.0465116
181,752,chest_roll_q20,0.0465116
182,930,corr_haX_haZ(s),0.0465116
183,583,derivative_3_crestfactor_aZ_hand,0.0465116
184,749,hand_pitch_q20,0.0465116
185,895,mad_aZ_hand(s),0.0465116
186,744,chest_roll_median,0.0465116
187,865,kurtosis_aZ_chest(s),0.0465116
188,603,derivative_4_mean_gY_chest,0.0465116
189,707,derivative_4_mad_aX_chest,0.0465116
190,1028,bin_90_aX_chest(t),0.0465116
191,605,derivative_4_median_aX_hand,0.0465116
192,607,derivative_4_median_aZ_hand,0.0465116
193,313,derivative_2_mean_aZ_chest,0.0465116
194,1004,bin_0_aZ_hand(t),0.0465116
195,566,derivative_3_mad_gX_chest,0.0465116
196,493,derivative_3_q20_aZ_chest,0.0465116
197,526,derivative_3_kurtosis_gZ_hand,0.0465116
198,154,smv_hg(t),0.0465116
199,24,q05_aX_hand(t),0.0465116
200,2,mean_aZ_hand(t),0.0465116
201,73,kurtosis_aY_hand(t),0.0465116
202,78,kurtosis_aX_chest(t),0.0465116
203,27,q05_gX_hand(t),0.0465116
204,141,crestfactor_gX_chest(t),0.0465116
205,125,rms_gZ_hand(t),0.0465116
206,177,derivative_1_median_gY_hand,0.0465116
207,149,corr_caY_caZ(t),0.0465116
208,196,derivative_1_q05_gZ_chest,0.0348837
209,128,rms_aZ_chest(t),0.0348837
210,84,std_aX_hand(t),0.0348837
211,626,derivative_4_q05_gX_chest,0.0348837
212,629,derivative_4_q20_aX_hand,0.0348837
213,251,derivative_1_std_aX_chest,0.0348837
214,14,median_aZ_hand(t),0.0348837
215,636,derivative_4_q20_aY_chest,0.0348837
216,754,hand_roll_q80,0.0348837
217,70,q95_gY_chest(t),0.0348837
218,256,derivative_1_std_gZ_chest,0.0348837
219,300,derivative_1_crestfactor_aY_chest,0.0348837
220,528,derivative_3_kurtosis_aY_chest,0.0348837
221,970,spectral_centroid_aX_hand,0.0348837
222,40,q20_gY_hand(t),0.0348837
223,437,derivative_2_crestfactor_aX_hand,0.0348837
224,886,skew_gZ_hand(s),0.0348837
225,156,smv_cg(t),0.0348837
226,386,derivative_2_kurtosis_gX_chest,0.0348837
227,160,sma_cg(t),0.0348837
228,419,derivative_2_mad_aX_chest,0.0348837
229,478,derivative_3_q05_gZ_hand,0.0348837
230,854,q95_gX_chest(s),0.0348837
231,166,derivative_1_mean_gZ_hand,0.0348837
232,836,q80_gX_hand(s),0.0348837
233,140,crestfactor_aZ_chest(t),0.0348837
234,335,derivative_2_q05_aX_chest,0.0348837
235,753,hand_pitch_q80,0.0348837
236,357,derivative_2_q80_gY_hand,0.0348837
237,746,hand_roll_q05,0.0348837
238,301,derivative_1_crestfactor_aZ_chest,0.0348837
239,1041,bin_30_gX_chest(t),0.0348837
240,111,mad_gX_hand(t),0.0348837
241,708,derivative_4_mad_aY_chest,0.0348837
242,727,derivative_4_crestfactor_aZ_hand,0.0348837
243,674,derivative_4_kurtosis_gX_chest,0.0348837
244,104,skew_aZ_chest(t),0.0348837
245,491,derivative_3_q20_aX_chest,0.0232558
246,834,q80_aY_hand(s),0.0232558
247,671,derivative_4_kurtosis_aX_chest,0.0232558
248,517,derivative_3_q95_aZ_chest,0.0232558
249,25,q05_aY_hand(t),0.0232558
250,192,derivative_1_q05_aY_chest,0.0232558
251,522,derivative_3_kurtosis_aY_hand,0.0232558
252,647,derivative_4_q80_aX_chest,0.0232558
253,490,derivative_3_q20_gZ_hand,0.0232558
254,972,spectral_centroid_aZ_hand,0.0232558
255,533,derivative_3_std_aX_hand,0.0232558
256,134,crestfactor_aZ_hand(t),0.0232558
257,819,q05_gY_chest(s),0.0232558
258,546,derivative_3_skew_aY_hand,0.0232558
259,549,derivative_3_skew_gY_hand,0.0232558
260,304,derivative_1_crestfactor_gZ_chest,0.0232558
261,791,mean_aX_chest(s),0.0232558
262,988,principal_frequency_aX_chest,0.0232558
263,215,derivative_1_q80_aX_chest,0.0232558
264,486,derivative_3_q20_aY_hand,0.0232558
265,485,derivative_3_q20_aX_hand,0.0232558
266,354,derivative_2_q80_aY_hand,0.0232558
267,903,mad_gY_chest(s),0.0232558
268,401,derivative_2_skew_aX_hand,0.0232558
269,442,derivative_2_crestfactor_gZ_hand,0.0232558
270,925,crestfactor_aZ_chest(s),0.0232558
271,202,derivative_1_q20_gZ_hand,0.0232558
272,702,derivative_4_mad_aY_hand,0.0232558
273,387,derivative_2_kurtosis_gY_chest,0.0232558
274,158,sma_hg(t),0.0232558
275,381,derivative_2_kurtosis_gY_hand,0.0232558
276,933,corr_caX_caZ(s),0.0232558
277,52,q80_gY_hand(t),0.0232558
278,935,corr_haX_caX(s),0.0232558
279,868,kurtosis_gZ_chest(s),0.0232558
280,867,kurtosis_gY_chest(s),0.0232558
281,371,derivative_2_q95_aX_chest,0.0232558
282,370,derivative_2_q95_gZ_hand,0.0232558
283,866,kurtosis_gX_chest(s),0.0232558
284,862,kurtosis_gZ_hand(s),0.0232558
285,361,derivative_2_q80_aZ_chest,0.0232558
286,57,q80_gX_chest(t),0.0232558
287,146,corr_haY_haZ(t),0.0232558
288,129,rms_gX_chest(t),0.0232558
289,786,mean_aY_hand(s),0.0232558
290,532,derivative_3_kurtosis_gZ_chest,0.0232558
291,619,derivative_4_q05_aZ_hand,0.0232558
292,778,hand_roll_rms,0.0232558
293,1016,bin_30_gY_hand(t),0.0232558
294,186,derivative_1_q05_aY_hand,0.0232558
295,751,chest_pitch_q20,0.0232558
296,77,kurtosis_gZ_hand(t),0.0232558
297,606,derivative_4_median_aY_hand,0.0232558
298,88,std_gY_hand(t),0.0232558
299,659,derivative_4_q95_aX_chest,0.0232558
300,259,derivative_1_skew_aZ_hand,0.0232558
301,608,derivative_4_median_gX_hand,0.0232558
302,1025,bin_10_aX_chest(t),0.0232558
303,275,derivative_1_mad_aX_chest,0.0232558
304,221,derivative_1_q95_aX_hand,0.0232558
305,240,derivative_1_kurtosis_aY_chest,0.0232558
306,179,derivative_1_median_aX_chest,0.0232558
307,734,derivative_4_crestfactor_gX_chest,0.0232558
308,589,derivative_3_crestfactor_aZ_chest,0.0232558
309,185,derivative_1_q05_aX_hand,0.0232558
310,12,median_aX_hand(t),0.0232558
311,466,derivative_3_median_gZ_hand,0.0116279
312,656,derivative_4_q95_gX_hand,0.0116279
313,627,derivative_4_q05_gY_chest,0.0116279
314,53,q80_gZ_hand(t),0.0116279
315,101,skew_gZ_hand(t),0.0116279
316,473,derivative_3_q05_aX_hand,0.0116279
317,863,kurtosis_aX_chest(s),0.0116279
318,628,derivative_4_q05_gZ_chest,0.0116279
319,474,derivative_3_q05_aY_hand,0.0116279
320,477,derivative_3_q05_gY_hand,0.0116279
321,685,derivative_4_std_aZ_chest,0.0116279
322,760,chest_roll_q95,0.0116279
323,63,q95_gX_hand(t),0.0116279
324,622,derivative_4_q05_gZ_hand,0.0116279
325,864,kurtosis_aY_chest(s),0.0116279
326,100,skew_gY_hand(t),0.0116279
327,787,mean_aZ_hand(s),0.0116279
328,109,mad_aY_hand(t),0.0116279
329,153,smv_ha(t),0.0116279
330,902,mad_gX_chest(s),0.0116279
331,39,q20_gX_hand(t),0.0116279
332,899,mad_aX_chest(s),0.0116279
333,706,derivative_4_mad_gZ_hand,0.0116279
334,43,q20_aY_chest(t),0.0116279
335,107,skew_gZ_chest(t),0.0116279
336,646,derivative_4_q80_gZ_hand,0.0116279
337,883,skew_aZ_hand(s),0.0116279
338,641,derivative_4_q80_aX_hand,0.0116279
339,709,derivative_4_mad_aZ_chest,0.0116279
340,881,skew_aX_hand(s),0.0116279
341,96,skew_aX_hand(t),0.0116279
342,710,derivative_4_mad_gX_chest,0.0116279
343,877,std_aZ_chest(s),0.0116279
344,455,derivative_3_mean_aX_chest,0.0116279
345,51,q80_gX_hand(t),0.0116279
346,98,skew_aZ_hand(t),0.0116279
347,873,std_gY_hand(s),0.0116279
348,458,derivative_3_mean_gX_chest,0.0116279
349,681,derivative_4_std_gY_hand,0.0116279
350,99,skew_gX_hand(t),0.0116279
351,114,mad_aX_chest(t),0.0116279
352,463,derivative_3_median_aZ_hand,0.0116279
353,634,derivative_4_q20_gZ_hand,0.0116279
354,765,hand_pitch_std,0.0116279
355,489,derivative_3_q20_gY_hand,0.0116279
356,76,kurtosis_gY_hand(t),0.0116279
357,818,q05_gX_chest(s),0.0116279
358,543,derivative_3_std_gY_chest,0.0116279
359,74,kurtosis_aZ_hand(t),0.0116279
360,814,q05_gZ_hand(s),0.0116279
361,554,derivative_3_skew_gX_chest,0.0116279
362,556,derivative_3_skew_gZ_chest,0.0116279
363,557,derivative_3_mad_aX_hand,0.0116279
364,558,derivative_3_mad_aY_hand,0.0116279
365,808,median_gZ_chest(s),0.0116279
366,806,median_gX_chest(s),0.0116279
367,595,derivative_4_mean_aZ_hand,0.0116279
368,562,derivative_3_mad_gZ_hand,0.0116279
369,565,derivative_3_mad_aZ_chest,0.0116279
370,669,derivative_4_kurtosis_gY_hand,0.0116279
371,730,derivative_4_crestfactor_gZ_hand,0.0116279
372,131,rms_gZ_chest(t),0.0116279
373,801,median_gY_hand(s),0.0116279
374,798,median_aY_hand(s),0.0116279
375,797,median_aX_hand(s),0.0116279
376,794,mean_gX_chest(s),0.0116279
377,591,derivative_3_crestfactor_gY_chest,0.0116279
378,733,derivative_4_crestfactor_aZ_chest,0.0116279
379,820,q05_gZ_chest(s),0.0116279
380,112,mad_gY_hand(t),0.0116279
381,136,crestfactor_gY_hand(t),0.0116279
382,601,derivative_4_mean_aZ_chest,0.0116279
383,618,derivative_4_q05_aY_hand,0.0116279
384,678,derivative_4_std_aY_hand,0.0116279
385,496,derivative_3_q20_gZ_chest,0.0116279
386,843,q80_gY_chest(s),0.0116279
387,507,derivative_3_q80_gY_chest,0.0116279
388,106,skew_gY_chest(t),0.0116279
389,767,chest_pitch_std,0.0116279
390,612,derivative_4_median_aY_chest,0.0116279
391,611,derivative_4_median_aX_chest,0.0116279
392,85,std_aY_hand(t),0.0116279
393,139,crestfactor_aY_chest(t),0.0116279
394,737,hand_pitch_mean,0.0116279
395,829,q20_aZ_chest(s),0.0116279
396,827,q20_aX_chest(s),0.0116279
397,524,derivative_3_kurtosis_gX_hand,0.0116279
398,138,crestfactor_aX_chest(t),0.0116279
399,527,derivative_3_kurtosis_aX_chest,0.0116279
400,670,derivative_4_kurtosis_gZ_hand,0.0116279
401,529,derivative_3_kurtosis_aZ_chest,0.0116279
402,736,derivative_4_crestfactor_gZ_chest,0.0116279
403,825,q20_gY_hand(s),0.0116279
404,83,kurtosis_gZ_chest(t),0.0116279
405,95,std_gZ_chest(t),0.0116279
406,137,crestfactor_gZ_hand(t),0.0116279
407,120,rms_aX_hand(t),0.0116279
408,450,derivative_3_mean_aY_hand,0.0116279
409,296,derivative_1_crestfactor_gX_hand,0.0116279
410,187,derivative_1_q05_aZ_hand,0.0116279
411,319,derivative_2_median_aZ_hand,0.0116279
412,976,spectral_centroid_aX_chest,0.0116279
413,365,derivative_2_q95_aX_hand,0.0116279
414,941,smv_cg(s),0.0116279
415,317,derivative_2_median_aX_hand,0.0116279
416,161,derivative_1_mean_aX_hand,0.0116279
417,1032,bin_70_aY_chest(t),0.0116279
418,938,smv_ha(s),0.0116279
419,30,q05_aX_chest(t),0.0116279
420,22,median_gY_chest(t),0.0116279
421,979,spectral_centroid_gX_chest,0.0116279
422,266,derivative_1_skew_gX_chest,0.0116279
423,190,derivative_1_q05_gZ_hand,0.0116279
424,5,mean_gZ_hand(t),0.0116279
425,33,q05_gX_chest(t),0.0116279
426,929,corr_haX_haY(s),0.0116279
427,1026,bin_30_aX_chest(t),0.0116279
428,238,derivative_1_kurtosis_gZ_hand,0.0116279
429,184,derivative_1_median_gZ_chest,0.0116279
430,243,derivative_1_kurtosis_gY_chest,0.0116279
431,343,derivative_2_q20_aZ_hand,0.0116279
432,1011,bin_30_gX_hand(t),0.0116279
433,271,derivative_1_mad_aZ_hand,0.0116279
434,337,derivative_2_q05_aZ_chest,0.0116279
435,964,spectral_entropy_aX_chest,0.0116279
436,1015,bin_10_gY_hand(t),0.0116279
437,255,derivative_1_std_gY_chest,0.0116279
438,272,derivative_1_mad_gX_hand,0.0116279
439,223,derivative_1_q95_aZ_hand,0.0116279
440,253,derivative_1_std_aZ_chest,0.0116279
441,333,derivative_2_q05_gY_hand,0.0116279
442,331,derivative_2_q05_aZ_hand,0.0116279
443,23,median_gZ_chest(t),0.0116279
444,174,derivative_1_median_aY_hand,0.0116279
445,328,derivative_2_median_gZ_chest,0.0116279
446,165,derivative_1_mean_gY_hand,0.0116279
447,182,derivative_1_median_gX_chest,0.0116279
448,1024,bin_0_aX_chest(t),0.0116279
449,1018,bin_90_gY_hand(t),0.0116279
450,385,derivative_2_kurtosis_aZ_chest,0.0116279
451,934,corr_caY_caZ(s),0.0116279
452,1010,bin_10_gX_hand(t),0.0116279
453,206,derivative_1_q20_gX_chest,0.0116279
454,298,derivative_1_crestfactor_gZ_hand,0.0116279
455,307,derivative_2_mean_aZ_hand,0.0116279
456,302,derivative_1_crestfactor_gX_chest,0.0116279
457,203,derivative_1_q20_aX_chest,0.0116279
458,207,derivative_1_q20_gY_chest,0.0116279
459,397,derivative_2_std_aZ_chest,0.0116279
460,303,derivative_1_crestfactor_gY_chest,0.0116279
461,309,derivative_2_mean_gY_hand,0.0116279
462,1047,bin_70_gY_chest(t),0.0116279
463,399,derivative_2_std_gY_chest,0.0116279
464,310,derivative_2_mean_gZ_hand,0.0116279
465,205,derivative_1_q20_aZ_chest,0.0116279
466,210,derivative_1_q80_aY_hand,0.0116279
467,1050,bin_10_gZ_chest(t),0.0116279
468,305,derivative_2_mean_aX_hand,0.0116279
469,1051,bin_30_gZ_chest(t),0.0116279
470,195,derivative_1_q05_gY_chest,0.0116279
471,21,median_gX_chest(t),0.0116279
472,1042,bin_70_gX_chest(t),0.0116279
473,926,crestfactor_gX_chest(s),0.0116279
474,311,derivative_2_mean_aX_chest,0.0116279
475,3,mean_gX_hand(t),0.0116279
476,403,derivative_2_skew_aZ_hand,0.0116279
477,981,spectral_centroid_gZ_chest,0.0116279
478,155,smv_ca(t),0.0116279
479,917,crestfactor_aX_hand(s),0.0116279
480,789,mean_gY_hand(s),0.0
481,1006,bin_30_aZ_hand(t),0.0
482,770,hand_roll_skew,0.0
483,987,principal_frequency_gZ_hand,0.0
484,792,mean_aY_chest(s),0.0
485,793,mean_aZ_chest(s),0.0
486,986,principal_frequency_gY_hand,0.0
487,1007,bin_70_aZ_hand(t),0.0
488,1008,bin_90_aZ_hand(t),0.0
489,1009,bin_0_gX_hand(t),0.0
490,67,q95_aY_chest(t),0.0
491,788,mean_gX_hand(s),0.0
492,782,hand_roll_crestfactor,0.0
493,15,median_gX_hand(t),0.0
494,781,hand_pitch_crestfactor,0.0
495,780,chest_roll_rms,0.0
496,994,bin_0_aX_hand(t),0.0
497,993,principal_frequency_gZ_chest,0.0
498,785,mean_aX_hand(s),0.0
499,997,bin_70_aX_hand(t),0.0
500,992,principal_frequency_gY_chest,0.0
501,991,principal_frequency_gX_chest,0.0
502,1005,bin_10_aZ_hand(t),0.0
503,779,chest_pitch_rms,0.0
