index,feature,feature name,importance
1,8,mean_aZ_chest(t),1.0
2,38,q20_aZ_hand(t),0.546448
3,12,median_aX_hand(t),0.431694
4,20,median_aZ_chest(t),0.431694
5,773,hand_pitch_mad,0.360656
6,6,mean_aX_chest(t),0.322404
7,159,sma_ca(t),0.322404
8,749,hand_pitch_q20,0.300546
9,49,q80_aY_hand(t),0.295082
10,56,q80_aZ_chest(t),0.284153
11,61,q95_aY_hand(t),0.26776
12,966,spectral_entropy_aZ_chest,0.262295
13,66,q95_aX_chest(t),0.234973
14,776,chest_roll_mad,0.234973
15,738,hand_roll_mean,0.234973
16,157,sma_ha(t),0.218579
17,774,hand_roll_mad,0.218579
18,0,mean_aX_hand(t),0.218579
19,1020,bin_10_gZ_hand(t),0.213115
20,62,q95_aZ_hand(t),0.20765
21,737,hand_pitch_mean,0.20765
22,14,median_aZ_hand(t),0.185792
23,978,spectral_centroid_aZ_chest,0.185792
24,26,q05_aZ_hand(t),0.185792
25,304,derivative_1_crestfactor_gZ_chest,0.169399
26,54,q80_aX_chest(t),0.163934
27,13,median_aY_hand(t),0.163934
28,140,crestfactor_aZ_chest(t),0.15847
29,674,derivative_4_kurtosis_gX_chest,0.147541
30,995,bin_10_aX_hand(t),0.147541
31,996,bin_30_aX_hand(t),0.147541
32,32,q05_aZ_chest(t),0.147541
33,778,hand_roll_rms,0.147541
34,155,smv_ca(t),0.147541
35,253,derivative_1_std_aZ_chest,0.136612
36,25,q05_aY_hand(t),0.136612
37,19,median_aY_chest(t),0.136612
38,191,derivative_1_q05_aX_chest,0.131148
39,68,q95_aZ_chest(t),0.131148
40,750,hand_roll_q20,0.131148
41,70,q95_gY_chest(t),0.125683
42,228,derivative_1_q95_aY_chest,0.125683
43,963,spectral_entropy_gZ_hand,0.125683
44,83,kurtosis_gZ_chest(t),0.125683
45,777,hand_pitch_rms,0.120219
46,799,median_aZ_hand(s),0.114754
47,752,chest_roll_q20,0.114754
48,639,derivative_4_q20_gY_chest,0.10929
49,50,q80_aZ_hand(t),0.10929
50,854,q95_gX_chest(s),0.103825
51,67,q95_aY_chest(t),0.0983607
52,276,derivative_1_mad_aY_chest,0.0983607
53,444,derivative_2_crestfactor_aY_chest,0.0983607
54,1022,bin_70_gZ_hand(t),0.0983607
55,543,derivative_3_std_gY_chest,0.0983607
56,775,chest_pitch_mad,0.0928962
57,1,mean_aY_hand(t),0.0928962
58,31,q05_aY_chest(t),0.0928962
59,150,corr_haX_caX(t),0.0928962
60,901,mad_aZ_chest(s),0.0928962
61,229,derivative_1_q95_aZ_chest,0.0874317
62,128,rms_aZ_chest(t),0.0874317
63,1036,bin_30_aZ_chest(t),0.0874317
64,479,derivative_3_q05_aX_chest,0.0874317
65,36,q20_aX_hand(t),0.0874317
66,785,mean_aX_hand(s),0.0819672
67,216,derivative_1_q80_aY_chest,0.0819672
68,398,derivative_2_std_gX_chest,0.0819672
69,822,q20_aY_hand(s),0.0819672
70,44,q20_aZ_chest(t),0.0765027
71,842,q80_gX_chest(s),0.0765027
72,934,corr_caY_caZ(s),0.0765027
73,217,derivative_1_q80_aZ_chest,0.0710383
74,783,chest_pitch_crestfactor,0.0710383
75,886,skew_gZ_hand(s),0.0710383
76,613,derivative_4_median_aZ_chest,0.0710383
77,348,derivative_2_q20_aY_chest,0.0655738
78,624,derivative_4_q05_aY_chest,0.0655738
79,139,crestfactor_aY_chest(t),0.0655738
80,388,derivative_2_kurtosis_gZ_chest,0.0655738
81,893,mad_aX_hand(s),0.0655738
82,337,derivative_2_q05_aZ_chest,0.0655738
83,638,derivative_4_q20_gX_chest,0.0655738
84,351,derivative_2_q20_gY_chest,0.0655738
85,154,smv_hg(t),0.0601093
86,251,derivative_1_std_aX_chest,0.0601093
87,877,std_aZ_chest(s),0.0601093
88,182,derivative_1_median_gX_chest,0.0601093
89,415,derivative_2_mad_aZ_hand,0.0601093
90,564,derivative_3_mad_aY_chest,0.0601093
91,659,derivative_4_q95_aX_chest,0.0546448
92,562,derivative_3_mad_gZ_hand,0.0546448
93,386,derivative_2_kurtosis_gX_chest,0.0546448
94,542,derivative_3_std_gX_chest,0.0546448
95,840,q80_aY_chest(s),0.0546448
96,740,chest_roll_mean,0.0546448
97,7,mean_aY_chest(t),0.0546448
98,769,hand_pitch_skew,0.0546448
99,671,derivative_4_kurtosis_aX_chest,0.0546448
100,247,derivative_1_std_aZ_hand,0.0491803
101,588,derivative_3_crestfactor_aY_chest,0.0491803
102,149,corr_caY_caZ(t),0.0491803
103,646,derivative_4_q80_gZ_hand,0.0491803
104,900,mad_aY_chest(s),0.0491803
105,360,derivative_2_q80_aY_chest,0.0491803
106,65,q95_gZ_hand(t),0.0491803
