num_features,auc_mean,auc_std
1,0.88975634284204952,0.0066902977001899282
6,0.96752161524703351,0.0077154804992115725
11,0.97659331867736976,0.0069289178786878305
16,0.97779306971687407,0.0063423193277909176
21,0.98414476105979765,0.0054100470472706478
26,0.98484455265231396,0.0060308747439793238
31,0.9847460699165429,0.0061261387053441517
36,0.98534620138283535,0.0061957075914674175
41,0.9853060568946056,0.0062647007551111409
46,0.98578045846981577,0.005700195144014414
51,0.98586563464839527,0.0058099887517055245
56,0.98573794566591089,0.0057944998942281289
61,0.98579061333064177,0.0058226470585986357
66,0.98581244080545272,0.0062158557394226049
71,0.98640310772962814,0.0056035050014434373
76,0.98653671035466639,0.0051070410482273202
81,0.9867215852748743,0.0058048082387004967
86,0.98653687183268923,0.0062663095154866693
91,0.98703502318628034,0.0062171124226512381
96,0.98746002987288273,0.0058272705777493604
101,0.98752232702120013,0.0059581646569250718
106,0.98704656314245554,0.0062947055578064038
111,0.98743858445005517,0.0058201326660171967
116,0.98737278032425846,0.0060362934340592572
121,0.98749380577516799,0.0060821632077771659
126,0.98774463675207391,0.005746134329957393
131,0.98746323547520576,0.00611016336777267
136,0.98725152027035368,0.0059927961013419755
141,0.98712254754829643,0.0063590886145953734
146,0.98736426700688484,0.0058941871810614752
151,0.98754654892771121,0.0054105677630256893
156,0.98709419654015762,0.0059808697493406379
161,0.98748974750288077,0.0061698057364368841
166,0.9873686993384887,0.0065399520624804973
171,0.9878600265113413,0.0054227000803365897
176,0.98749593150443737,0.0061355551848466458
181,0.98773799056892753,0.0053846954153037646
186,0.98735756762720028,0.0061823385890165273
191,0.9875364474415127,0.0057625301503360883
196,0.98759680925654814,0.0062081048557777003
201,0.98762263943148443,0.0061013770114473967
206,0.98770159018905124,0.0062371932934673704
211,0.98732268250522537,0.0066100023196406831
216,0.98730466789211446,0.0061825241443516947
221,0.98706889904876072,0.006599721752105667
226,0.98737813348121017,0.0060989739064564877
231,0.9871801713923618,0.0061512517981054558
236,0.98746886173417925,0.0064996718185335953
241,0.98761880378505285,0.0063227493646818012
246,0.98730438465558534,0.006127571012289469
251,0.98739091948872149,0.0065782366638153138
256,0.98729511375016088,0.006661362182029445
261,0.98794680603084428,0.0056074028767961444
266,0.98791884796232543,0.0061092222018178108
271,0.9874060159388941,0.0065102111730329804
276,0.98790621978987991,0.0062998680325376862
281,0.9874811407528562,0.0061979881394188755
286,0.98739983556414634,0.0060488707234374666
291,0.98728996216556852,0.0063790519575034222
296,0.987401454059743,0.0064766995541471828
301,0.98759717610762532,0.0059943454957869591
306,0.98772711226603971,0.0062007905283594338
311,0.98739976922124006,0.006336399201690616
316,0.98770802453812812,0.0060030278718685203
321,0.98736807659547721,0.0067554664785425154
326,0.98768250919231959,0.0060400968332964293
331,0.98801003603482118,0.0060026332104633727
336,0.98746046453363401,0.0066383246759455557
341,0.98767741480871174,0.0063194696167183425
346,0.98741370328909317,0.0066401596321766327
351,0.9872534998791842,0.0066431330283038539
356,0.98753547987147816,0.0063080911544766347
361,0.98761034182003304,0.0062806199901481218
366,0.98755329006270987,0.0064365725831709549
371,0.98786488541428574,0.0060682185523893576
376,0.9876520021943529,0.0063720831176842935
381,0.98787388076142135,0.005945705308408134
386,0.98724954108280272,0.0064525775600102067
391,0.98773903071882452,0.0061620708486251289
396,0.98717269005712449,0.0064998567250882473
401,0.98718221240614423,0.0067842627724221611
406,0.98758176936323661,0.0066081031945840916
411,0.9869402604827846,0.0066313514577900339
416,0.98764298993749766,0.0065057994855160324
421,0.98721508907860112,0.0067027334124151782
426,0.98761388650185455,0.0059777007440099898
431,0.9872177365823378,0.0063319686620412624
436,0.98751616141859133,0.0061901058292713794
441,0.98746538834777098,0.0063780796653508734
446,0.987497872515393,0.0068034963693385042
451,0.98786616421079332,0.0056833170958140852
456,0.98754966156346236,0.0062441093115760656
461,0.98755466637440814,0.0063288906560724075
466,0.98738366040616932,0.006208863484753367
471,0.98742362263183892,0.0062779046241663514
476,0.98732604937413482,0.0066285786987090277
481,0.98748500316051624,0.0059448901029983663
486,0.98753252777898193,0.0060740631939880255
491,0.9875193786160873,0.0064308205544978308
496,0.98745842052541033,0.0064392157936385705
