num_features,auc_mean,auc_std
1,0.85553059949919819,0.018350814372556631
6,0.99263572164051217,0.0084443055451370076
11,0.99677863052856785,0.0039170988760802682
16,0.99655328848571934,0.0040462227027457187
21,0.99706210862395106,0.0041069253371278421
26,0.99716213270195353,0.0039542318042461574
31,0.99713616740284861,0.0039990181375881943
36,0.99734610891431807,0.0039593211072636737
41,0.99650622234527875,0.0054119688942633479
46,0.99596290047391522,0.0052795659548129778
51,0.99602020586520768,0.0053467924537921319
56,0.99558777157075362,0.0053592658304472927
61,0.99573102658314028,0.0049028151921587278
66,0.9960602446901361,0.0049508013155270449
71,0.99600240779019389,0.0049137587534778954
76,0.995899298438498,0.004838440743753154
81,0.99571533119698286,0.004826030537853623
86,0.99573764266507747,0.0047896716344174462
91,0.99591206376055119,0.0048162675692281437
96,0.99578026465214386,0.0047899803848476174
101,0.99568884850514072,0.0049031304915106442
106,0.99579172916357694,0.0049085029630991078
111,0.99575526551668725,0.0048284938156098016
116,0.99599463402922683,0.0046799036113120071
121,0.9958841114742284,0.0047912501741118217
126,0.99590468760591566,0.0047931020061351944
131,0.99590321788222369,0.0047929609679109456
136,0.99598552240897265,0.0048029309929787231
141,0.99596494627728549,0.0048000435318556519
146,0.99594437014559811,0.0047974190931452058
151,0.99573687349231843,0.0048221357412983222
156,0.9957109081932134,0.0048645901777070611
161,0.99593871536546508,0.004884015445585076
166,0.99575179484387255,0.0049035690137044221
171,0.99587525163399593,0.0049154134249615421
176,0.99591640389737046,0.0049214203165724732
181,0.99562686833005709,0.00490106044261734
186,0.99562686833005709,0.00490106044261734
191,0.99566802059343162,0.0049008318727966488
196,0.99568859672511878,0.0049011063273297698
201,0.99571064258049802,0.0049016879224224675
206,0.99571064258049802,0.0049016879224224675
211,0.99568859672511878,0.0049011063273297698
216,0.99568859672511878,0.0049011063273297698
221,0.9957109081932134,0.0048645901777070611
226,0.9957109081932134,0.0048645901777070611
231,0.9957109081932134,0.0048645901777070611
236,0.99566802059343162,0.0049008318727966488
241,0.99564449118166698,0.0049392805843287571
246,0.99566751217154381,0.0048681388849561675
251,0.99566751217154381,0.0048681388849561675
256,0.99564449118166698,0.0049392805843287571
261,0.99568808830323119,0.0048680694628100308
266,0.9955798095065278,0.0049776019726281836
271,0.9955798095065278,0.0049776019726281836
276,0.9955798095065278,0.0049776019726281836
281,0.9955798095065278,0.0049776019726281836
286,0.9955798095065278,0.0049776019726281836
291,0.99582672308677456,0.0049938696031007444
296,0.995914943144528,0.0048465004720589511
301,0.99562687730090671,0.0048358773037353014
306,0.99572975795934293,0.0048337654274047646
311,0.99572975795934293,0.0048337654274047646
316,0.99572975795934293,0.0048337654274047646
321,0.99572975795934293,0.0048337654274047646
326,0.99572975795934293,0.0048337654274047646
331,0.9956694992879731,0.0048342056325886597
336,0.99570615506390781,0.004909055652678955
341,0.99570615506390781,0.004909055652678955
346,0.99568486941043821,0.0049440199224274842
351,0.99566282355505908,0.0049433283679288257
356,0.99566282355505908,0.0049433283679288257
361,0.99566282355505908,0.0049433283679288257
366,0.99566282355505908,0.0049433283679288257
371,0.99564275584525963,0.0049762328587363899
376,0.9955981329090704,0.0050494889336206265
381,0.99522207544253272,0.0054268216898659821
386,0.99519553223265633,0.0053069742481739604
391,0.99462126325883193,0.0064887843287030865
396,0.99462126325883193,0.0064887843287030865
401,0.99467561364096002,0.0064632811424905068
406,0.99467561364096002,0.0064632811424905068
