num_features,auc_mean,auc_std
1,0.68276963891810527,0.011536619774681975
6,0.82901086095831678,0.0068807389263842592
11,0.89511517114736383,0.0076268583887905183
16,0.89836718367567381,0.0074690827287328607
21,0.89882639304264156,0.0062997113201662637
26,0.90274644803162729,0.0055151314224700411
31,0.89884422996132596,0.0050677607870009992
36,0.90079587849255582,0.0069317914541031974
41,0.90128120812433143,0.0070426099413847419
46,0.89984683392021192,0.0069255555942070559
51,0.89997527445405678,0.0078113218690330066
56,0.89844171676636742,0.0080380285767550561
61,0.89780639212420099,0.0075505864092619045
66,0.89977009831648469,0.0074588623582441706
71,0.90059071882427422,0.008819879154058843
76,0.8993170634227633,0.0074615300604280168
81,0.89901522825301217,0.0078835500082090233
86,0.92546416496123363,0.0083047267405481594
91,0.93769888559303938,0.0064588308533601226
96,0.9374000094590248,0.0065948572690873817
101,0.93675976658301696,0.0069373842085568649
106,0.93661523537972258,0.0074134403818371265
111,0.93620520149024089,0.0071725992460038501
116,0.93557494911332539,0.0073369020902861355
121,0.93634141674507765,0.0070680854786525403
126,0.93635791993391027,0.0068745398637060475
131,0.93593297989039914,0.0070715938322254077
136,0.93584705767095733,0.0081096223282650214
141,0.93560973884980636,0.0075184012150918671
146,0.93732650025834685,0.0071876461296358435
151,0.93672280019298904,0.0072956181543503192
156,0.93643613718894581,0.007847589398340531
161,0.93570673743571642,0.0073526970167514111
166,0.93514140153708381,0.0076126746750004044
171,0.93556043810016698,0.007308307053253295
176,0.93628983505036345,0.007534485858478949
181,0.93515684127257548,0.0078407174533409243
186,0.93860643926047282,0.0072555166379817447
191,0.93822331612058285,0.0077652568542761757
196,0.93797633810024217,0.0076330885912837274
201,0.93786957945570126,0.0079521721582405495
206,0.9373637950814897,0.0076528513912013062
211,0.93734300327664155,0.0076453873487540343
216,0.93733858750457211,0.0074128760203577776
221,0.93674933408570826,0.0073114433865797994
226,0.93753381546327486,0.0078368311714128031
231,0.93727368941014055,0.0072767356268305756
236,0.93727841242478704,0.0078612143153000743
241,0.93632483103516528,0.0082491168437548289
246,0.93573029122163287,0.0075102283624906363
251,0.94890478473577677,0.0066097924653689992
256,0.95936016809835767,0.0054520844689427399
261,0.96945032976700696,0.0039121523794874253
266,0.97001537771993473,0.0034998248194873676
271,0.97106010973399759,0.0034093006331794907
276,0.97346049926691802,0.0029919254039774811
281,0.97470863862496926,0.0027498723091824682
286,0.97569368350046803,0.0022853428521845865
291,0.97574058119384821,0.0025000754148319553
296,0.97597019216483094,0.0020479558638785769
301,0.97619170695132229,0.002395425892296799
306,0.97611272552572159,0.0023058470893089164
311,0.97648939091459197,0.0019807471048182207
316,0.97705051984437108,0.0017764542519971085
321,0.9774184421677643,0.0020420552287297002
326,0.97749653523700664,0.0022783560109766775
331,0.97744229045590525,0.0020152204743124121
336,0.97737901088378654,0.0019105248245645269
341,0.97759731452457155,0.0019227323860935913
346,0.97730223729762522,0.0021549306226378612
351,0.97756300922415051,0.0022957383699219553
356,0.97851334861411021,0.0017784008837430092
361,0.97864532401762616,0.0018237150461415861
366,0.97838346494157125,0.00225799261153263
371,0.97835633022592083,0.0020603533202861032
376,0.98097239391940838,0.0018273920887835124
381,0.98091513217916027,0.0020353836351281558
386,0.98046602579918374,0.0019438936268523432
391,0.98109415603666728,0.0015860445250337853
396,0.98096606545920761,0.0021259588978873646
401,0.98088561613424097,0.0016947654585862462
406,0.98116745162527286,0.0018239169550982217
411,0.98379552122876457,0.0025320882073066467
416,0.98293602902160038,0.0029924225261187781
421,0.9837595797255253,0.0031579799374788944
426,0.98367327526978565,0.0033703798880226794
431,0.98421564588961064,0.0029189110052643429
436,0.98442445009265489,0.0029629711023383782
441,0.98431160534544571,0.0031133348458581853
446,0.98427001733985753,0.0029152635350228576
451,0.98419654512484234,0.0030492941331984294
456,0.9843186876344876,0.0030968381348129991
461,0.98412059566092547,0.0029216163797937266
466,0.98406784015974702,0.0030049387557839653
471,0.98415657552436664,0.0029386466395364807
476,0.98432519560376741,0.0025456703188149639
481,0.98432255496001431,0.0026181286447259236
486,0.98440162856401092,0.0028269507346475407
491,0.98423991489599716,0.0031132616477443005
496,0.9843136229773366,0.0029367231745224295
