num_features,auc_mean,auc_std
1,0.73530521122491677,0.013856477384211766
6,0.92963416156666179,0.0075917997451811145
11,0.95372568033454408,0.0058317083359039753
16,0.96541801879976674,0.0038738913281685509
21,0.97200204475393259,0.0037794319513838018
26,0.97418359334383275,0.0034269042528535954
31,0.97653438264440495,0.0034244142647143166
36,0.97741733891862537,0.0038291831542301355
41,0.97849778546013533,0.0035371241225669731
46,0.97993272690595457,0.0039385521824675963
51,0.98062035369255685,0.0039284007333510989
56,0.98042759311293326,0.0042385319367093466
61,0.98090829375050137,0.0043626339185974762
66,0.98074274253115679,0.0040612938930525517
71,0.98117834902287027,0.004163975174694432
76,0.98297979433555116,0.0041445990806440068
81,0.98334145248134186,0.0041929341462694832
86,0.98360858690778863,0.0041548230176786417
91,0.98555465515289298,0.0040424110117404082
96,0.98566291116936333,0.0041295121115452723
101,0.98584197192829315,0.0042904632179655792
106,0.98593465480114806,0.0041528984875466891
111,0.98661123842479148,0.0042021300210395313
116,0.98671930569217436,0.0040957633808174562
121,0.98707852150878439,0.0043519881713692992
126,0.98724031057272343,0.0041937664307316594
131,0.9873974525908038,0.0041466044576224121
136,0.98748436176337773,0.0046067617703059588
141,0.98803160084696051,0.0042581545956701392
146,0.98810926526800436,0.0040399876298513127
151,0.98803240919761826,0.0042819804563019245
156,0.98829463553599439,0.0043061959307416466
161,0.98871632182703828,0.0041392925243363982
166,0.98869101126215919,0.0044879268290091883
171,0.98893503276249084,0.0043439675657755512
176,0.98921343070663814,0.0041834082617666158
181,0.98920611497094657,0.0043556480946388603
186,0.98967848626720634,0.0039449583795394374
191,0.98959026273585615,0.0041433875651421797
196,0.98950104582786125,0.0042629646436100023
201,0.98939936451307919,0.004430676927918516
206,0.98963145572315026,0.0041316977233101237
211,0.98969382331047706,0.0043936645385586936
216,0.9895357680326784,0.0044261891819435111
221,0.98977466115053347,0.0041441817248288187
226,0.99008362428442787,0.004218351347585283
231,0.99017637041765005,0.0040630556561021061
236,0.99027470197860901,0.0039487191322274294
241,0.99033830008821644,0.0040743575628582329
246,0.99051666629391499,0.0038709554556329521
251,0.99042425157504499,0.004096737743286864
256,0.99089776483154379,0.003752970388069648
261,0.99074101549728455,0.0037994779643948694
266,0.99080890824756962,0.0039775687958710105
271,0.99073930209177707,0.0038338337701477035
276,0.99090349705666947,0.0038276319597227906
281,0.99091914162670869,0.0037882953966573338
286,0.99091258972826157,0.0039926683600049404
291,0.99103657453195959,0.0035961408218950662
296,0.99107985299321033,0.0037801744947731585
301,0.9910561086756714,0.0039840926466126062
306,0.99095844161574087,0.0039093091640678727
311,0.99118424243125069,0.0035886122111845123
316,0.9911910695751257,0.0037340769954106396
321,0.99129022217795204,0.0036140191040506587
326,0.9911332778588603,0.0040324437740540233
331,0.99128149231979212,0.0037711468284091017
336,0.99125271800306569,0.003929672660890002
341,0.99124084838761206,0.0039159746250996448
346,0.99130501339945609,0.0037361239851994876
351,0.99148374662487293,0.0036334919230698662
356,0.9912989910265505,0.0037473141681597382
361,0.99150207826631787,0.0037938087695991774
366,0.99148694843911223,0.0038163487373498832
371,0.99123648314711121,0.0039081780978593387
376,0.99146121086394501,0.0034868496832347099
381,0.99130735163784067,0.0039717088294543993
386,0.99162950503251179,0.003742902818624003
391,0.99152528506703108,0.0037271355529719056
396,0.99171920610443953,0.0037982078738808007
401,0.99154523978062992,0.0037259709884993764
406,0.99142786358226909,0.0035986095018677076
411,0.99158947038699097,0.0037834174133315628
416,0.99138641508597991,0.0037416665109399664
421,0.99151383306523067,0.0034875881597459866
426,0.99145498719491709,0.0037478385979929649
431,0.99168051946341063,0.0034517151124428751
436,0.99188947866040589,0.0034967888110215084
441,0.99170933173699849,0.0036812819415591039
446,0.99151049014632431,0.0038464044528546712
451,0.99174640696795424,0.0035130089072379165
456,0.99172644708562485,0.0036050996437268857
461,0.99157308004924838,0.0038563858519937936
466,0.99166949655147296,0.0035793998899146598
471,0.99182375786488541,0.0034429617933659216
476,0.99166001232831269,0.0035218324593951022
481,0.99183923426073584,0.0034164622773933235
486,0.99173737303917764,0.0037450161370672962
491,0.99168368119069294,0.0037152694679654422
496,0.99178779700817299,0.0035230446564976565
501,0.991682266851033,0.0036104173522528826
506,0.99192643526879021,0.0034869110370752323
511,0.99154093119675879,0.0036752650223387936
516,0.99160108554109672,0.0036992255391900208
521,0.99173514539555985,0.0038297223339449106
526,0.99178897305524327,0.0033831658112450959
