index,feature,feature name,importance
1,896,mad_gX_hand(s),1.0
2,68,q95_aZ_chest(t),0.946667
3,769,hand_pitch_skew,0.906667
4,763,chest_pitch_kurtosis,0.853333
5,659,derivative_4_q95_aX_chest,0.853333
6,42,q20_aX_chest(t),0.786667
7,37,q20_aY_hand(t),0.773333
8,25,q05_aY_hand(t),0.746667
9,752,chest_roll_q20,0.746667
10,775,chest_pitch_mad,0.746667
11,67,q95_aY_chest(t),0.72
12,684,derivative_4_std_aY_chest,0.706667
13,218,derivative_1_q80_gX_chest,0.68
14,280,derivative_1_mad_gZ_chest,0.653333
15,934,corr_caY_caZ(s),0.64
16,749,hand_pitch_q20,0.626667
17,53,q80_gZ_hand(t),0.6
18,140,crestfactor_aZ_chest(t),0.586667
19,106,skew_gY_chest(t),0.586667
20,276,derivative_1_mad_aY_chest,0.573333
21,939,smv_hg(s),0.56
22,54,q80_aX_chest(t),0.56
23,370,derivative_2_q95_gZ_hand,0.546667
24,661,derivative_4_q95_aZ_chest,0.546667
25,148,corr_caX_caZ(t),0.546667
26,149,corr_caY_caZ(t),0.546667
27,216,derivative_1_q80_aY_chest,0.52
28,337,derivative_2_q05_aZ_chest,0.506667
29,683,derivative_4_std_aX_chest,0.506667
30,848,q95_gX_hand(s),0.506667
31,999,bin_0_aY_hand(t),0.493333
32,196,derivative_1_q05_gZ_chest,0.48
33,50,q80_aZ_hand(t),0.466667
34,1006,bin_30_aZ_hand(t),0.453333
35,398,derivative_2_std_gX_chest,0.453333
36,61,q95_aY_hand(t),0.453333
37,253,derivative_1_std_aZ_chest,0.44
38,147,corr_caX_caY(t),0.44
39,395,derivative_2_std_aX_chest,0.44
40,833,q80_aX_hand(s),0.44
41,24,q05_aX_hand(t),0.44
42,6,mean_aX_chest(t),0.44
43,347,derivative_2_q20_aX_chest,0.44
44,30,q05_aX_chest(t),0.426667
45,2,mean_aZ_hand(t),0.413333
46,252,derivative_1_std_aY_chest,0.413333
47,531,derivative_3_kurtosis_gY_chest,0.413333
48,935,corr_haX_caX(s),0.413333
49,299,derivative_1_crestfactor_aX_chest,0.4
50,357,derivative_2_q80_gY_hand,0.4
51,145,corr_haX_haZ(t),0.4
52,856,q95_gZ_chest(s),0.4
53,358,derivative_2_q80_gZ_hand,0.386667
54,319,derivative_2_median_aZ_hand,0.386667
55,1007,bin_70_aZ_hand(t),0.386667
56,840,q80_aY_chest(s),0.386667
57,517,derivative_3_q95_aZ_chest,0.386667
58,757,hand_pitch_q95,0.386667
59,1,mean_aY_hand(t),0.373333
60,388,derivative_2_kurtosis_gZ_chest,0.373333
61,865,kurtosis_aZ_chest(s),0.373333
62,333,derivative_2_q05_gY_hand,0.373333
63,350,derivative_2_q20_gX_chest,0.373333
64,259,derivative_1_skew_aZ_hand,0.373333
65,58,q80_gY_chest(t),0.36
66,335,derivative_2_q05_aX_chest,0.36
67,479,derivative_3_q05_aX_chest,0.36
68,854,q95_gX_chest(s),0.36
69,323,derivative_2_median_aX_chest,0.346667
70,360,derivative_2_q80_aY_chest,0.346667
71,72,kurtosis_aX_hand(t),0.346667
72,113,mad_gZ_hand(t),0.346667
73,1005,bin_10_aZ_hand(t),0.346667
74,138,crestfactor_aX_chest(t),0.333333
75,373,derivative_2_q95_aZ_chest,0.333333
76,739,chest_pitch_mean,0.333333
77,7,mean_aY_chest(t),0.333333
78,363,derivative_2_q80_gY_chest,0.333333
79,511,derivative_3_q95_aZ_hand,0.333333
80,707,derivative_4_mad_aX_chest,0.333333
81,592,derivative_3_crestfactor_gZ_chest,0.32
82,239,derivative_1_kurtosis_aX_chest,0.32
83,555,derivative_3_skew_gY_chest,0.32
