index,feature,feature name,importance
1,8,mean_aZ_chest(t),1.0
2,1,mean_aY_hand(t),0.966667
3,749,hand_pitch_q20,0.711111
4,759,chest_pitch_q95,0.666667
5,1032,bin_70_aY_chest(t),0.577778
6,79,kurtosis_aY_chest(t),0.444444
7,149,corr_caY_caZ(t),0.411111
8,94,std_gY_chest(t),0.411111
9,110,mad_aZ_hand(t),0.355556
10,777,hand_pitch_rms,0.322222
11,781,hand_pitch_crestfactor,0.311111
12,753,hand_pitch_q80,0.311111
13,257,derivative_1_skew_aX_hand,0.311111
14,104,skew_aZ_chest(t),0.3
15,1030,bin_10_aY_chest(t),0.277778
16,44,q20_aZ_chest(t),0.266667
17,776,chest_roll_mad,0.266667
18,371,derivative_2_q95_aX_chest,0.266667
19,778,hand_roll_rms,0.255556
20,18,median_aX_chest(t),0.255556
21,408,derivative_2_skew_aY_chest,0.255556
22,103,skew_aY_chest(t),0.255556
23,774,hand_roll_mad,0.233333
24,38,q20_aZ_hand(t),0.233333
25,240,derivative_1_kurtosis_aY_chest,0.222222
26,794,mean_gX_chest(s),0.222222
27,897,mad_gY_hand(s),0.211111
28,784,chest_roll_crestfactor,0.211111
29,43,q20_aY_chest(t),0.2
30,1015,bin_10_gY_hand(t),0.188889
31,1005,bin_10_aZ_hand(t),0.177778
32,34,q05_gY_chest(t),0.177778
33,395,derivative_2_std_aX_chest,0.166667
34,966,spectral_entropy_aZ_chest,0.166667
35,26,q05_aZ_hand(t),0.166667
36,28,q05_gY_hand(t),0.155556
37,145,corr_haX_haZ(t),0.155556
38,239,derivative_1_kurtosis_aX_chest,0.155556
39,754,hand_roll_q80,0.144444
40,228,derivative_1_q95_aY_chest,0.144444
41,56,q80_aZ_chest(t),0.144444
42,1037,bin_70_aZ_chest(t),0.144444
43,857,kurtosis_aX_hand(s),0.144444
44,917,crestfactor_aX_hand(s),0.133333
45,210,derivative_1_q80_aY_hand,0.133333
46,12,median_aX_hand(t),0.122222
47,761,hand_pitch_kurtosis,0.122222
48,65,q95_gZ_hand(t),0.122222
49,988,principal_frequency_aX_chest,0.122222
50,750,hand_roll_q20,0.122222
51,773,hand_pitch_mad,0.122222
52,133,crestfactor_aY_hand(t),0.122222
53,152,corr_haZ_caZ(t),0.122222
54,1003,bin_90_aY_hand(t),0.111111
55,934,corr_caY_caZ(s),0.111111
56,1001,bin_30_aY_hand(t),0.111111
57,1017,bin_70_gY_hand(t),0.1
58,233,derivative_1_kurtosis_aX_hand,0.1
59,89,std_gZ_hand(t),0.1
60,112,mad_gY_hand(t),0.1
61,173,derivative_1_median_aX_hand,0.1
62,48,q80_aX_hand(t),0.1
63,738,hand_roll_mean,0.0888889
64,397,derivative_2_std_aZ_chest,0.0888889
65,2,mean_aZ_hand(t),0.0888889
66,256,derivative_1_std_gZ_chest,0.0888889
67,744,chest_roll_median,0.0888889
68,833,q80_aX_hand(s),0.0888889
69,300,derivative_1_crestfactor_aY_chest,0.0888889
70,301,derivative_1_crestfactor_aZ_chest,0.0888889
71,937,corr_haZ_caZ(s),0.0777778
72,263,derivative_1_skew_aX_chest,0.0777778
73,303,derivative_1_crestfactor_gY_chest,0.0777778
74,4,mean_gY_hand(t),0.0777778
75,122,rms_aZ_hand(t),0.0777778
76,86,std_aZ_hand(t),0.0777778
77,931,corr_haY_haZ(s),0.0777778
78,879,std_gY_chest(s),0.0666667
79,751,chest_pitch_q20,0.0666667
80,762,hand_roll_kurtosis,0.0666667
81,398,derivative_2_std_gX_chest,0.0666667
82,987,principal_frequency_gZ_hand,0.0666667
83,1027,bin_70_aX_chest(t),0.0666667
84,859,kurtosis_aZ_hand(s),0.0666667
85,885,skew_gY_hand(s),0.0555556
86,544,derivative_3_std_gZ_chest,0.0555556
87,928,crestfactor_gZ_chest(s),0.0555556
88,400,derivative_2_std_gZ_chest,0.0555556
89,461,derivative_3_median_aX_hand,0.0555556
90,33,q05_gX_chest(t),0.0555556
91,55,q80_aY_chest(t),0.0555556
92,412,derivative_2_skew_gZ_chest,0.0555556
93,105,skew_gX_chest(t),0.0555556
94,349,derivative_2_q20_aZ_chest,0.0555556
95,641,derivative_4_q80_aX_hand,0.0555556
96,177,derivative_1_median_gY_hand,0.0555556
97,20,median_aZ_chest(t),0.0444444
98,769,hand_pitch_skew,0.0444444
99,1043,bin_90_gX_chest(t),0.0444444
100,995,bin_10_aX_hand(t),0.0444444
101,279,derivative_1_mad_gY_chest,0.0444444
102,757,hand_pitch_q95,0.0444444
103,158,sma_hg(t),0.0444444
104,245,derivative_1_std_aX_hand,0.0444444
105,607,derivative_4_median_aZ_hand,0.0444444
106,13,median_aY_hand(t),0.0444444
107,157,sma_ha(t),0.0444444
108,68,q95_aZ_chest(t),0.0444444
109,542,derivative_3_std_gX_chest,0.0444444
110,329,derivative_2_q05_aX_hand,0.0444444
111,529,derivative_3_kurtosis_aZ_chest,0.0444444
112,508,derivative_3_q80_gZ_chest,0.0444444
113,92,std_aZ_chest(t),0.0444444
114,84,std_aX_hand(t),0.0333333
115,73,kurtosis_aY_hand(t),0.0333333
116,19,median_aY_chest(t),0.0333333
117,635,derivative_4_q20_aX_chest,0.0333333
118,140,crestfactor_aZ_chest(t),0.0333333
119,156,smv_cg(t),0.0333333
120,25,q05_aY_hand(t),0.0333333
121,318,derivative_2_median_aY_hand,0.0333333
