num_features,auc_mean,auc_std
1,0.74403552468489709,0.0055120762600320006
6,0.92356621072217837,0.0092701184578353902
11,0.94706032410492358,0.0079255735926652138
16,0.96146352743334584,0.0068763511909609772
21,0.96190971977320971,0.0067400393670416
26,0.96721571788246585,0.0059603494851128728
31,0.97089409820870642,0.0048696957947800181
36,0.97259320647256908,0.0043105820108561323
41,0.97332145020579697,0.0041388628530008593
46,0.97428887249543616,0.0038972918624076212
51,0.97529873051390381,0.0036475395044692255
56,0.97597582624514667,0.0033583829984164906
61,0.97655016350216606,0.0033190519291664889
66,0.97674476556696965,0.0032039429978194555
71,0.97796131128127239,0.0030162878408685704
76,0.97821633740910507,0.0029909655602727609
81,0.97855590364988509,0.003073501356094696
86,0.97941697376709502,0.0030085067309295142
91,0.98093000307610156,0.0029612936458646424
96,0.98181569920766698,0.0028484331936152545
101,0.98249373960176911,0.0027938821678800056
106,0.98245755196661277,0.0028183226130943312
111,0.98342989843243744,0.0028078134441137785
116,0.9837242795501544,0.0025808383120369707
121,0.98451150069617976,0.0023900342771181718
126,0.98452623724115917,0.0025882849802133694
131,0.98427895819841271,0.0027105351495496184
136,0.984587635380754,0.0024507854428945566
141,0.98465186875632793,0.002384843841540152
146,0.98468584749018284,0.002471580942709595
151,0.98519662122065366,0.0023983250408069205
156,0.98554200392393632,0.0025568115766931884
161,0.98566179130154075,0.0022527329287342283
166,0.98539425158143934,0.0024342874135301726
171,0.9858876075172649,0.0023208520622264471
176,0.98606289722316209,0.002266517679315213
181,0.9860561565025292,0.0022883848499643598
186,0.98621038925183879,0.0021595504158847915
191,0.98638205276175117,0.0025003629892624141
196,0.98640437154657334,0.0023206051425641891
201,0.98656351975580436,0.0023568850168748105
206,0.98676346922820479,0.0021280786456302557
211,0.98667223085548295,0.0021286090002363592
216,0.98703143253394832,0.0023246497517732845
221,0.98691478708621316,0.0023455507674232609
226,0.98703857930809813,0.0020469540460852503
231,0.98762620686639457,0.0020900298151663066
236,0.98736733706099289,0.0022378955995986981
241,0.98753299938033279,0.0020377043821526871
246,0.98721846862080098,0.0023062250636096794
251,0.98729380662231048,0.0022033662071257844
256,0.98718821450719396,0.0019841975412530385
261,0.98707044089415041,0.0022593967452873872
266,0.9873191661519829,0.0021201133598076076
271,0.98753658702558789,0.0020594115630051361
276,0.98721074934210229,0.0023098380910915768
281,0.98746311130912157,0.0023986476694737593
286,0.98741513868712927,0.0021649985933273061
291,0.98732519040998534,0.0025075808677879228
296,0.98776963040599308,0.0021950289524349607
301,0.98767886842076558,0.0022890665305305121
306,0.98769328510407239,0.0021069661100550636
311,0.98760430135217903,0.0021507381716241018
316,0.98792132172209535,0.0018610478218532996
321,0.98760191890701687,0.0020576889935876386
326,0.98763233885328305,0.0021983587084153525
331,0.98782668131743412,0.00227000082023193
336,0.98756953922018553,0.0021910001113043098
341,0.98786589092992017,0.002005776408090687
346,0.98802721068179611,0.0022135498646222761
351,0.98786745318212854,0.0019951964713198294
356,0.98792965789537512,0.0021022906365277534
361,0.98798741897788922,0.0022900860768504867
366,0.98802714341613451,0.0021325514149450274
371,0.98800772079057742,0.0018608705990141379
376,0.98814239901606582,0.0019291463195814061
381,0.98777560663837838,0.0020506123851075446
386,0.98824307297317149,0.0021486922535596848
391,0.98815318391419926,0.0020301165207942192
396,0.98824143748163784,0.0019091188696872259
401,0.98836102383439406,0.0018604715847896774
406,0.98813256797047622,0.0020794164458844177
411,0.98808583288309981,0.002024064347159819
416,0.98829639526421798,0.0018455394879772398
421,0.98803353571564478,0.0022783893613328239
426,0.98823717189864824,0.0017582099949808316
431,0.98823550868126631,0.0018716542971249565
436,0.98829994236689078,0.0017959149007058981
441,0.98846049509338607,0.0018449583751152501
446,0.98828155567574749,0.001905692671844755
451,0.9879864922628312,0.0021654019912320339
456,0.98813524912283512,0.0019479049016118146
461,0.98845047052122159,0.0019183253805149251
466,0.98830645629155867,0.0017115520611109929
471,0.98853094158284449,0.0021470415040441169
476,0.98824615231104274,0.001934439275660658
481,0.98834047351781007,0.0018766984357601177
486,0.98810342590500455,0.0020409713027832823
491,0.98820438200955907,0.0021427072343985299
496,0.98831819187166914,0.0019138607589664293
