index,feature,feature name,importance
1,0,mean_aX_hand(t),1.0
2,12,median_aX_hand(t),0.414894
3,783,chest_pitch_crestfactor,0.356383
4,56,q80_aZ_chest(t),0.287234
5,150,corr_haX_caX(t),0.276596
6,151,corr_haY_caY(t),0.276596
7,38,q20_aZ_hand(t),0.276596
8,147,corr_caX_caY(t),0.265957
9,869,std_aX_hand(s),0.260638
10,55,q80_aY_chest(t),0.244681
11,7,mean_aY_chest(t),0.234043
12,1,mean_aY_hand(t),0.218085
13,686,derivative_4_std_gX_chest,0.18617
14,520,derivative_3_q95_gZ_chest,0.18617
15,1001,bin_30_aY_hand(t),0.180851
16,773,hand_pitch_mad,0.180851
17,145,corr_haX_haZ(t),0.180851
18,146,corr_haY_haZ(t),0.170213
19,149,corr_caY_caZ(t),0.159574
20,1008,bin_90_aZ_hand(t),0.154255
21,738,hand_roll_mean,0.138298
22,995,bin_10_aX_hand(t),0.12766
23,230,derivative_1_q95_gX_chest,0.12766
24,68,q95_aZ_chest(t),0.117021
25,986,principal_frequency_gY_hand,0.117021
26,49,q80_aY_hand(t),0.111702
27,2,mean_aZ_hand(t),0.111702
28,489,derivative_3_q20_gY_hand,0.106383
29,13,median_aY_hand(t),0.106383
30,120,rms_aX_hand(t),0.101064
31,774,hand_roll_mad,0.101064
32,361,derivative_2_q80_aZ_chest,0.0957447
33,39,q20_gX_hand(t),0.0957447
34,871,std_aZ_hand(s),0.0904255
35,687,derivative_4_std_gY_chest,0.0904255
36,36,q20_aX_hand(t),0.0904255
37,967,spectral_entropy_gX_chest,0.0904255
38,18,median_aX_chest(t),0.0904255
39,6,mean_aX_chest(t),0.0851064
40,89,std_gZ_hand(t),0.0851064
41,127,rms_aY_chest(t),0.0851064
42,424,derivative_2_mad_gZ_chest,0.0851064
43,20,median_aZ_chest(t),0.0797872
44,661,derivative_4_q95_aZ_chest,0.0797872
45,41,q20_gZ_hand(t),0.0797872
46,212,derivative_1_q80_gX_hand,0.0797872
47,637,derivative_4_q20_aZ_chest,0.0797872
48,776,chest_roll_mad,0.0797872
49,14,median_aZ_hand(t),0.0691489
50,839,q80_aX_chest(s),0.0638298
51,741,hand_pitch_median,0.0638298
52,113,mad_gZ_hand(t),0.0638298
53,347,derivative_2_q20_aX_chest,0.0638298
54,618,derivative_4_q05_aY_hand,0.0638298
55,251,derivative_1_std_aX_chest,0.0638298
56,621,derivative_4_q05_gY_hand,0.0638298
57,751,chest_pitch_q20,0.0585106
58,264,derivative_1_skew_aY_chest,0.0585106
59,626,derivative_4_q05_gX_chest,0.0585106
60,892,skew_gZ_chest(s),0.0585106
61,801,median_gY_hand(s),0.0531915
62,16,median_gY_hand(t),0.0531915
63,336,derivative_2_q05_aY_chest,0.0531915
64,710,derivative_4_mad_gX_chest,0.0531915
65,29,q05_gZ_hand(t),0.0531915
66,186,derivative_1_q05_aY_hand,0.0531915
67,157,sma_ha(t),0.0531915
68,778,hand_roll_rms,0.0531915
69,70,q95_gY_chest(t),0.0531915
70,769,hand_pitch_skew,0.0531915
71,338,derivative_2_q05_gX_chest,0.0531915
72,791,mean_aX_chest(s),0.0478723
73,152,corr_haZ_caZ(t),0.0478723
74,777,hand_pitch_rms,0.0478723
75,1007,bin_70_aZ_hand(t),0.0478723
76,158,sma_hg(t),0.0478723
77,42,q20_aX_chest(t),0.0478723
78,740,chest_roll_mean,0.0478723
79,726,derivative_4_crestfactor_aY_hand,0.0478723
80,739,chest_pitch_mean,0.0478723
81,867,kurtosis_gY_chest(s),0.0425532
82,140,crestfactor_aZ_chest(t),0.0425532
83,142,crestfactor_gY_chest(t),0.0425532
84,228,derivative_1_q95_aY_chest,0.0425532
85,258,derivative_1_skew_aY_hand,0.0425532
86,25,q05_aY_hand(t),0.0425532
87,360,derivative_2_q80_aY_chest,0.037234
88,335,derivative_2_q05_aX_chest,0.037234
89,976,spectral_centroid_aX_chest,0.037234
90,862,kurtosis_gZ_hand(s),0.037234
91,504,derivative_3_q80_aY_chest,0.037234
92,168,derivative_1_mean_aY_chest,0.037234
93,640,derivative_4_q20_gZ_chest,0.037234
94,82,kurtosis_gY_chest(t),0.037234
95,125,rms_gZ_hand(t),0.037234
96,873,std_gY_hand(s),0.037234
97,4,mean_gY_hand(t),0.037234
98,197,derivative_1_q20_aX_hand,0.037234
99,837,q80_gY_hand(s),0.0319149
100,639,derivative_4_q20_gY_chest,0.0319149
101,376,derivative_2_q95_gZ_chest,0.0319149
102,191,derivative_1_q05_aX_chest,0.0319149
103,259,derivative_1_skew_aZ_hand,0.0319149
104,752,chest_roll_q20,0.0319149
105,759,chest_pitch_q95,0.0319149
106,761,hand_pitch_kurtosis,0.0319149
107,202,derivative_1_q20_gZ_hand,0.0319149
108,137,crestfactor_gZ_hand(t),0.0319149
109,485,derivative_3_q20_aX_hand,0.0319149
110,757,hand_pitch_q95,0.0319149
111,72,kurtosis_aX_hand(t),0.0319149
112,35,q05_gZ_chest(t),0.0319149
113,32,q05_aZ_chest(t),0.0319149
114,928,crestfactor_gZ_chest(s),0.0319149
115,27,q05_gX_hand(t),0.0319149
116,959,spectral_entropy_aY_hand,0.0265957
117,962,spectral_entropy_gY_hand,0.0265957
118,790,mean_gZ_hand(s),0.0265957
119,503,derivative_3_q80_aX_chest,0.0265957
120,22,median_gY_chest(t),0.0265957
121,81,kurtosis_gX_chest(t),0.0265957
122,781,hand_pitch_crestfactor,0.0265957
123,766,hand_roll_std,0.0265957
124,900,mad_aY_chest(s),0.0265957
125,561,derivative_3_mad_gY_hand,0.0265957
126,564,derivative_3_mad_aY_chest,0.0265957
127,996,bin_30_aX_hand(t),0.0265957
128,54,q80_aX_chest(t),0.0265957
129,1011,bin_30_gX_hand(t),0.0265957
130,1027,bin_70_aX_chest(t),0.0265957
131,31,q05_aY_chest(t),0.0265957
132,1028,bin_90_aX_chest(t),0.0265957
133,1035,bin_10_aZ_chest(t),0.0265957
134,868,kurtosis_gZ_chest(s),0.0265957
135,352,derivative_2_q20_gZ_chest,0.0265957
136,876,std_aY_chest(s),0.0265957
137,855,q95_gY_chest(s),0.0265957
138,525,derivative_3_kurtosis_gY_hand,0.0212766
