index,feature,feature name,importance
1,7,mean_aY_chest(t),1.0
2,1,mean_aY_hand(t),0.950617
3,966,spectral_entropy_aZ_chest,0.666667
4,49,q80_aY_hand(t),0.617284
5,192,derivative_1_q05_aY_chest,0.54321
6,12,median_aX_hand(t),0.469136
7,2,mean_aZ_hand(t),0.45679
8,48,q80_aX_hand(t),0.444444
9,55,q80_aY_chest(t),0.432099
10,752,chest_roll_q20,0.395062
11,1003,bin_90_aY_hand(t),0.37037
12,250,derivative_1_std_gZ_hand,0.37037
13,777,hand_pitch_rms,0.345679
14,122,rms_aZ_hand(t),0.320988
15,542,derivative_3_std_gX_chest,0.320988
16,781,hand_pitch_crestfactor,0.308642
17,140,crestfactor_aZ_chest(t),0.308642
18,87,std_gX_hand(t),0.271605
19,0,mean_aX_hand(t),0.271605
20,871,std_aZ_hand(s),0.246914
21,56,q80_aZ_chest(t),0.234568
22,748,chest_roll_q05,0.222222
23,892,skew_gZ_chest(s),0.222222
24,540,derivative_3_std_aY_chest,0.209877
25,240,derivative_1_kurtosis_aY_chest,0.197531
26,103,skew_aY_chest(t),0.185185
27,62,q95_aZ_hand(t),0.185185
28,50,q80_aZ_hand(t),0.135802
29,1032,bin_70_aY_chest(t),0.135802
30,399,derivative_2_std_gY_chest,0.135802
31,132,crestfactor_aX_hand(t),0.135802
32,14,median_aZ_hand(t),0.135802
33,267,derivative_1_skew_gY_chest,0.135802
34,79,kurtosis_aY_chest(t),0.111111
35,35,q05_gZ_chest(t),0.0864198
36,935,corr_haX_caX(s),0.0864198
37,995,bin_10_aX_hand(t),0.0864198
38,8,mean_aZ_chest(t),0.0864198
39,549,derivative_3_skew_gY_hand,0.0864198
40,756,chest_roll_q80,0.0740741
41,784,chest_roll_crestfactor,0.0740741
42,44,q20_aZ_chest(t),0.0740741
43,348,derivative_2_q20_aY_chest,0.0740741
44,27,q05_gX_hand(t),0.0617284
45,1022,bin_70_gZ_hand(t),0.0617284
46,13,median_aY_hand(t),0.0617284
47,928,crestfactor_gZ_chest(s),0.0493827
48,9,mean_gX_chest(t),0.0493827
49,614,derivative_4_median_gX_chest,0.0493827
50,997,bin_70_aX_hand(t),0.0493827
51,387,derivative_2_kurtosis_gY_chest,0.0493827
52,961,spectral_entropy_gX_hand,0.0493827
53,173,derivative_1_median_aX_hand,0.0493827
54,753,hand_pitch_q80,0.0493827
55,741,hand_pitch_median,0.037037
56,1007,bin_70_aZ_hand(t),0.037037
57,145,corr_haX_haZ(t),0.037037
58,1040,bin_10_gX_chest(t),0.037037
59,325,derivative_2_median_aZ_chest,0.037037
60,510,derivative_3_q95_aY_hand,0.037037
61,410,derivative_2_skew_gX_chest,0.037037
62,868,kurtosis_gZ_chest(s),0.037037
63,617,derivative_4_q05_aX_hand,0.037037
64,204,derivative_1_q20_aY_chest,0.037037
65,737,hand_pitch_mean,0.037037
66,115,mad_aY_chest(t),0.037037
67,180,derivative_1_median_aY_chest,0.037037
68,996,bin_30_aX_hand(t),0.037037
69,152,corr_haZ_caZ(t),0.037037
70,778,hand_roll_rms,0.0246914
71,244,derivative_1_kurtosis_gZ_chest,0.0246914
72,710,derivative_4_mad_gX_chest,0.0246914
73,870,std_aY_hand(s),0.0246914
74,539,derivative_3_std_aX_chest,0.0246914
75,1052,bin_70_gZ_chest(t),0.0246914
76,1006,bin_30_aZ_hand(t),0.0246914
77,864,kurtosis_aY_chest(s),0.0246914
78,897,mad_gY_hand(s),0.0246914
79,543,derivative_3_std_gY_chest,0.0246914
80,26,q05_aZ_hand(t),0.0246914
81,19,median_aY_chest(t),0.0246914
82,111,mad_gX_hand(t),0.0246914
83,1035,bin_10_aZ_chest(t),0.0246914
84,341,derivative_2_q20_aX_hand,0.0246914
85,747,chest_pitch_q05,0.0246914
86,929,corr_haX_haY(s),0.0246914
87,745,hand_pitch_q05,0.0246914
88,963,spectral_entropy_gZ_hand,0.0246914
89,121,rms_aY_hand(t),0.0246914
90,633,derivative_4_q20_gY_hand,0.0246914
91,738,hand_roll_mean,0.0246914
92,54,q80_aX_chest(t),0.0246914
93,736,derivative_4_crestfactor_gZ_chest,0.0246914
94,794,mean_gX_chest(s),0.0246914
95,848,q95_gX_hand(s),0.0246914
96,464,derivative_3_median_gX_hand,0.0246914
97,261,derivative_1_skew_gY_hand,0.0246914
98,903,mad_gY_chest(s),0.0123457
99,688,derivative_4_std_gZ_chest,0.0123457
100,902,mad_gX_chest(s),0.0123457
101,899,mad_aX_chest(s),0.0123457
102,174,derivative_1_median_aY_hand,0.0123457
103,203,derivative_1_q20_aX_chest,0.0123457
104,200,derivative_1_q20_gX_hand,0.0123457
105,485,derivative_3_q20_aX_hand,0.0123457
106,917,crestfactor_aX_hand(s),0.0123457
107,676,derivative_4_kurtosis_gZ_chest,0.0123457
108,920,crestfactor_gX_hand(s),0.0123457
109,482,derivative_3_q05_gX_chest,0.0123457
110,939,smv_hg(s),0.0123457
111,183,derivative_1_median_gY_chest,0.0123457
112,931,corr_haY_haZ(s),0.0123457
113,652,derivative_4_q80_gZ_chest,0.0123457
114,919,crestfactor_aZ_hand(s),0.0123457
115,860,kurtosis_gX_hand(s),0.0123457
116,896,mad_gX_hand(s),0.0123457
117,740,chest_roll_mean,0.0123457
118,742,hand_roll_median,0.0123457
119,308,derivative_2_mean_gX_hand,0.0123457
120,385,derivative_2_kurtosis_aZ_chest,0.0123457
121,381,derivative_2_kurtosis_gY_hand,0.0123457
122,379,derivative_2_kurtosis_aZ_hand,0.0123457
123,754,hand_roll_q80,0.0123457
124,395,derivative_2_std_aX_chest,0.0123457
125,757,hand_pitch_q95,0.0123457
126,760,chest_roll_q95,0.0123457
127,763,chest_pitch_kurtosis,0.0123457
128,788,mean_gX_hand(s),0.0123457
129,771,chest_pitch_skew,0.0123457
130,783,chest_pitch_crestfactor,0.0123457
131,772,chest_roll_skew,0.0123457
132,355,derivative_2_q80_aZ_hand,0.0123457
133,759,chest_pitch_q95,0.0123457
134,898,mad_gZ_hand(s),0.0123457
135,398,derivative_2_std_gX_chest,0.0123457
136,407,derivative_2_skew_aX_chest,0.0123457
