index,feature,feature name,importance
1,8,mean_aZ_chest(t),1.0
2,996,bin_30_aX_hand(t),0.606299
3,777,hand_pitch_rms,0.511811
4,783,chest_pitch_crestfactor,0.370079
5,739,chest_pitch_mean,0.370079
6,37,q20_aY_hand(t),0.362205
7,778,hand_roll_rms,0.362205
8,960,spectral_entropy_aZ_hand,0.307087
9,775,chest_pitch_mad,0.23622
10,54,q80_aX_chest(t),0.23622
11,1035,bin_10_aZ_chest(t),0.23622
12,500,derivative_3_q80_gX_hand,0.220472
13,56,q80_aZ_chest(t),0.220472
14,871,std_aZ_hand(s),0.212598
15,58,q80_gY_chest(t),0.212598
16,298,derivative_1_crestfactor_gZ_hand,0.19685
17,646,derivative_4_q80_gZ_hand,0.188976
18,150,corr_haX_caX(t),0.181102
19,177,derivative_1_median_gY_hand,0.181102
20,105,skew_gX_chest(t),0.165354
21,1005,bin_10_aZ_hand(t),0.165354
22,264,derivative_1_skew_aY_chest,0.165354
23,120,rms_aX_hand(t),0.165354
24,771,chest_pitch_skew,0.165354
25,738,hand_roll_mean,0.15748
26,145,corr_haX_haZ(t),0.141732
27,918,crestfactor_aY_hand(s),0.133858
28,467,derivative_3_median_aX_chest,0.11811
29,261,derivative_1_skew_gY_hand,0.11811
30,967,spectral_entropy_gX_chest,0.11811
31,776,chest_roll_mad,0.11811
32,62,q95_aZ_hand(t),0.110236
33,737,hand_pitch_mean,0.110236
34,1028,bin_90_aX_chest(t),0.110236
35,75,kurtosis_gX_hand(t),0.102362
36,531,derivative_3_kurtosis_gY_chest,0.0944882
37,31,q05_aY_chest(t),0.0944882
38,703,derivative_4_mad_aZ_hand,0.0866142
39,858,kurtosis_aY_hand(s),0.0866142
40,103,skew_aY_chest(t),0.0866142
41,395,derivative_2_std_aX_chest,0.0866142
42,740,chest_roll_mean,0.0787402
43,615,derivative_4_median_gY_chest,0.0787402
44,32,q05_aZ_chest(t),0.0787402
45,104,skew_aZ_chest(t),0.0787402
46,20,median_aZ_chest(t),0.0708661
47,404,derivative_2_skew_gX_hand,0.0708661
48,13,median_aY_hand(t),0.0708661
49,266,derivative_1_skew_gX_chest,0.0708661
50,157,sma_ha(t),0.0708661
51,759,chest_pitch_q95,0.0629921
52,502,derivative_3_q80_gZ_hand,0.0629921
53,65,q95_gZ_hand(t),0.0629921
54,2,mean_aZ_hand(t),0.0629921
55,495,derivative_3_q20_gY_chest,0.0629921
56,263,derivative_1_skew_aX_chest,0.0629921
57,7,mean_aY_chest(t),0.0551181
58,972,spectral_centroid_aZ_hand,0.0551181
59,44,q20_aZ_chest(t),0.0551181
60,754,hand_roll_q80,0.0472441
61,300,derivative_1_crestfactor_aY_chest,0.0472441
62,1043,bin_90_gX_chest(t),0.0472441
63,68,q95_aZ_chest(t),0.0472441
64,243,derivative_1_kurtosis_gY_chest,0.0393701
65,349,derivative_2_q20_aZ_chest,0.0393701
66,639,derivative_4_q20_gY_chest,0.0393701
67,584,derivative_3_crestfactor_gX_hand,0.0393701
68,322,derivative_2_median_gZ_hand,0.0393701
69,904,mad_gZ_chest(s),0.0393701
70,49,q80_aY_hand(t),0.0393701
71,326,derivative_2_median_gX_chest,0.0393701
72,1026,bin_30_aX_chest(t),0.0314961
73,762,hand_roll_kurtosis,0.0314961
74,877,std_aZ_chest(s),0.0314961
75,406,derivative_2_skew_gZ_hand,0.0314961
76,793,mean_aZ_chest(s),0.0314961
77,179,derivative_1_median_aX_chest,0.0314961
78,884,skew_gX_hand(s),0.0314961
79,117,mad_gX_chest(t),0.0314961
80,21,median_gX_chest(t),0.0314961
81,128,rms_aZ_chest(t),0.0314961
82,233,derivative_1_kurtosis_aX_hand,0.0314961
83,43,q20_aY_chest(t),0.0314961
84,656,derivative_4_q95_gX_hand,0.0314961
85,152,corr_haZ_caZ(t),0.0314961
86,154,smv_hg(t),0.0314961
87,505,derivative_3_q80_aZ_chest,0.0314961
88,675,derivative_4_kurtosis_gY_chest,0.023622
89,149,corr_caY_caZ(t),0.023622
90,106,skew_gY_chest(t),0.023622
91,164,derivative_1_mean_gX_hand,0.023622
92,144,corr_haX_haY(t),0.023622
93,1051,bin_30_gZ_chest(t),0.023622
94,679,derivative_4_std_aZ_hand,0.023622
95,657,derivative_4_q95_gY_hand,0.023622
96,971,spectral_centroid_aY_hand,0.023622
97,138,crestfactor_aX_chest(t),0.023622
98,1018,bin_90_gY_hand(t),0.023622
99,320,derivative_2_median_gX_hand,0.023622
100,733,derivative_4_crestfactor_aZ_chest,0.023622
101,1006,bin_30_aZ_hand(t),0.023622
102,597,derivative_4_mean_gY_hand,0.023622
103,631,derivative_4_q20_aZ_hand,0.023622
104,528,derivative_3_kurtosis_aY_chest,0.023622
105,941,smv_cg(s),0.023622
106,1030,bin_10_aY_chest(t),0.023622
107,1038,bin_90_aZ_chest(t),0.023622
108,725,derivative_4_crestfactor_aX_hand,0.023622
109,1041,bin_30_gX_chest(t),0.023622
110,94,std_gY_chest(t),0.023622
111,890,skew_gX_chest(s),0.015748
112,148,corr_caX_caZ(t),0.015748
113,375,derivative_2_q95_gY_chest,0.015748
114,747,chest_pitch_q05,0.015748
115,901,mad_aZ_chest(s),0.015748
116,267,derivative_1_skew_gY_chest,0.015748
117,265,derivative_1_skew_aZ_chest,0.015748
118,468,derivative_3_median_aY_chest,0.015748
119,859,kurtosis_aZ_hand(s),0.015748
120,142,crestfactor_gY_chest(t),0.015748
121,887,skew_aX_chest(s),0.015748
122,735,derivative_4_crestfactor_gY_chest,0.015748
123,507,derivative_3_q80_gY_chest,0.015748
124,141,crestfactor_gX_chest(t),0.015748
125,238,derivative_1_kurtosis_gZ_hand,0.015748
126,371,derivative_2_q95_aX_chest,0.015748
127,696,derivative_4_skew_aY_chest,0.015748
128,554,derivative_3_skew_gX_chest,0.015748
129,173,derivative_1_median_aX_hand,0.015748
130,535,derivative_3_std_aZ_hand,0.015748
131,203,derivative_1_q20_aX_chest,0.015748
132,537,derivative_3_std_gY_hand,0.015748
133,442,derivative_2_crestfactor_gZ_hand,0.015748
134,766,hand_roll_std,0.015748
135,182,derivative_1_median_gX_chest,0.015748
136,197,derivative_1_q20_aX_hand,0.015748
137,438,derivative_2_crestfactor_aY_hand,0.015748
138,312,derivative_2_mean_aY_chest,0.015748
139,297,derivative_1_crestfactor_gY_hand,0.015748
140,0,mean_aX_hand(t),0.015748
141,122,rms_aZ_hand(t),0.015748
142,16,median_gY_hand(t),0.015748
143,422,derivative_2_mad_gX_chest,0.015748
144,784,chest_roll_crestfactor,0.015748
145,808,median_gZ_chest(s),0.015748
146,121,rms_aY_hand(t),0.015748
147,1002,bin_70_aY_hand(t),0.015748
148,651,derivative_4_q80_gY_chest,0.015748
149,71,q95_gZ_chest(t),0.015748
150,12,median_aX_hand(t),0.015748
151,113,mad_gZ_hand(t),0.015748
152,991,principal_frequency_gX_chest,0.015748
153,127,rms_aY_chest(t),0.015748
154,26,q05_aZ_hand(t),0.015748
155,40,q20_gY_hand(t),0.015748
156,100,skew_gY_hand(t),0.015748
157,586,derivative_3_crestfactor_gZ_hand,0.015748
158,382,derivative_2_kurtosis_gZ_hand,0.015748
159,134,crestfactor_aZ_hand(t),0.015748
160,603,derivative_4_mean_gY_chest,0.015748
161,137,crestfactor_gZ_hand(t),0.015748
162,81,kurtosis_gX_chest(t),0.015748
163,388,derivative_2_kurtosis_gZ_chest,0.015748
164,59,q80_gZ_chest(t),0.00787402
165,501,derivative_3_q80_gY_hand,0.00787402
166,663,derivative_4_q95_gY_chest,0.00787402
167,499,derivative_3_q80_aZ_hand,0.00787402
168,262,derivative_1_skew_gZ_hand,0.00787402
169,52,q80_gY_hand(t),0.00787402
170,51,q80_gX_hand(t),0.00787402
171,57,q80_gX_chest(t),0.00787402
172,61,q95_aY_hand(t),0.00787402
173,250,derivative_1_std_gZ_hand,0.00787402
174,456,derivative_3_mean_aY_chest,0.00787402
175,781,hand_pitch_crestfactor,0.00787402
176,232,derivative_1_q95_gZ_chest,0.00787402
177,637,derivative_4_q20_aZ_chest,0.00787402
178,636,derivative_4_q20_aY_chest,0.00787402
179,235,derivative_1_kurtosis_aZ_hand,0.00787402
180,514,derivative_3_q95_gZ_hand,0.00787402
181,240,derivative_1_kurtosis_aY_chest,0.00787402
182,241,derivative_1_kurtosis_aZ_chest,0.00787402
183,70,q95_gY_chest(t),0.00787402
184,67,q95_aY_chest(t),0.00787402
185,244,derivative_1_kurtosis_gZ_chest,0.00787402
186,752,chest_roll_q20,0.00787402
