num_features,auc_mean,auc_std
1,0.84498472257698298,0.012703366231729225
6,0.97860529890964998,0.010475600572036271
11,0.98725399646926482,0.0091061725162885649
16,0.98569089062449988,0.0074519693898474062
21,0.99041925234572725,0.0067038767391147218
26,0.98917504839128367,0.0071936452114820275
31,0.98901791926899474,0.0068496705693601905
36,0.98954078509433863,0.0069062231735627089
41,0.98858025604486088,0.0076624657312209556
46,0.98837368773789747,0.0077892256528053587
51,0.98722701507707766,0.0086636818464818893
56,0.98555227243929067,0.0105456936101947
61,0.98334344665149975,0.012881118109356807
66,0.98382344290073054,0.013199395609718827
71,0.98364580459879192,0.013021114884141739
76,0.98311447879264868,0.012780666153290746
81,0.98289077422718263,0.012868446228603234
86,0.98264603545082041,0.013394494568412256
91,0.98296678831996731,0.013089195376476313
96,0.9820076553552779,0.015470629934025114
101,0.98149842016091382,0.015653887952528773
106,0.98151850421681153,0.015838040963129425
111,0.98199033855162665,0.015615639998649756
116,0.98269206905046091,0.01549062548484792
121,0.98210500887477581,0.016027802765629151
126,0.98166253005471482,0.016626798227019925
131,0.98114992738062268,0.016943785612196754
136,0.97878991296991658,0.020008523125540984
141,0.97835449027008203,0.020397715618861108
146,0.97799985936857614,0.020821018434188904
151,0.97757056866056335,0.021818868868878839
156,0.97770937512932332,0.02151864524212764
161,0.97748091377392177,0.021776575783575801
166,0.97764707740005974,0.022010511039756351
171,0.9768732752564504,0.021941987281248757
176,0.97746985543122555,0.021184422373515956
181,0.97732113724924297,0.021518487833294915
186,0.97716619404470262,0.021038563545980018
191,0.97689111506254489,0.021279180138432042
196,0.97689327852898955,0.021215832992055421
201,0.97693105140899095,0.021155356361936495
206,0.97675617230052125,0.021055474909159384
211,0.97654283873930536,0.02117449903020141
216,0.97693523971287988,0.020606104887179524
221,0.97625029855939005,0.020776342649859631
226,0.97537041632172328,0.021462936311783129
231,0.97565079470433336,0.021510861994069871
236,0.97578382779430206,0.021566558601308621
241,0.9755538227652466,0.022103969337710864
246,0.97467811501462309,0.022330009838370933
251,0.97490331797960816,0.022060891314637787
256,0.97489570312973728,0.021932340357028433
261,0.97473750500401468,0.02244393222101139
266,0.97462960557439415,0.022892453374389707
271,0.97456893543217116,0.02200633050073519
276,0.97428777232515473,0.022304628360803588
281,0.97414988562361948,0.022875469637709155
286,0.97427053409028219,0.022668152725210493
291,0.9741288256985241,0.022404991415367208
296,0.97399151791788918,0.022446866390014274
301,0.97411547033822665,0.022540052943949441
306,0.97392426205308547,0.022628866640732215
311,0.97399247001258238,0.02257017166041015
316,0.97385146409631496,0.022817695048239842
321,0.97395018348418994,0.023204789995910444
326,0.97410361851392335,0.022588004348832361
331,0.97464799838963001,0.021826720005709024
336,0.97334224305346706,0.023328854113081984
341,0.97343236622394747,0.023401222623935118
346,0.97265454630459991,0.023612264766391694
351,0.97396901550923398,0.022396534504291892
356,0.97293061495751587,0.023518876095415382
361,0.97317887068214348,0.02368521360463556
366,0.97363488903916584,0.023225700986817661
371,0.97368081192072675,0.022641899828946686
376,0.97345111571923171,0.022987957182462125
381,0.97345111571923171,0.022987957182462125
386,0.97337175736681847,0.02293530343622718
391,0.97400401719387364,0.022548752094227978
396,0.97346687450011982,0.022901128862049754
401,0.97322105741795695,0.023480968553549593
406,0.97421841867441539,0.022114151413208386
