index,feature,feature name,importance
1,68,q95_aZ_chest(t),1.0
2,61,q95_aY_hand(t),0.716418
3,153,smv_ha(t),0.69403
4,711,derivative_4_mad_gY_chest,0.679105
5,20,median_aZ_chest(t),0.61194
6,958,spectral_entropy_aX_hand,0.604478
7,56,q80_aZ_chest(t),0.507463
8,48,q80_aX_hand(t),0.470149
9,132,crestfactor_aX_hand(t),0.462687
10,0,mean_aX_hand(t),0.447761
11,1006,bin_30_aZ_hand(t),0.425373
12,8,mean_aZ_chest(t),0.425373
13,32,q05_aZ_chest(t),0.41791
14,55,q80_aY_chest(t),0.41791
15,12,median_aX_hand(t),0.410448
16,784,chest_roll_crestfactor,0.410448
17,747,chest_pitch_q05,0.358209
18,38,q20_aZ_hand(t),0.335821
19,13,median_aY_hand(t),0.328358
20,778,hand_roll_rms,0.320896
21,1,mean_aY_hand(t),0.298507
22,774,hand_roll_mad,0.283582
23,62,q95_aZ_hand(t),0.268657
24,1002,bin_70_aY_hand(t),0.261194
25,739,chest_pitch_mean,0.253731
26,2,mean_aZ_hand(t),0.253731
27,627,derivative_4_q05_gY_chest,0.253731
28,749,hand_pitch_q20,0.238806
29,710,derivative_4_mad_gX_chest,0.231343
30,976,spectral_centroid_aX_chest,0.223881
31,567,derivative_3_mad_gY_chest,0.223881
32,49,q80_aY_hand(t),0.223881
33,750,hand_roll_q20,0.223881
34,159,sma_ca(t),0.223881
35,67,q95_aY_chest(t),0.216418
36,25,q05_aY_hand(t),0.216418
37,687,derivative_4_std_gY_chest,0.208955
38,773,hand_pitch_mad,0.208955
39,30,q05_aX_chest(t),0.201493
40,483,derivative_3_q05_gY_chest,0.201493
41,651,derivative_4_q80_gY_chest,0.19403
42,964,spectral_entropy_aX_chest,0.186567
43,996,bin_30_aX_hand(t),0.186567
44,753,hand_pitch_q80,0.179104
45,752,chest_roll_q20,0.179104
46,1001,bin_30_aY_hand(t),0.171642
47,1031,bin_30_aY_chest(t),0.171642
48,31,q05_aY_chest(t),0.164179
49,761,hand_pitch_kurtosis,0.164179
50,495,derivative_3_q20_gY_chest,0.164179
51,482,derivative_3_q05_gX_chest,0.156716
52,399,derivative_2_std_gY_chest,0.156716
53,397,derivative_2_std_aZ_chest,0.156716
54,121,rms_aY_hand(t),0.149254
