num_features,auc_mean,auc_std
1,0.837956785468428,0.040008295894548664
6,0.97686119269575489,0.0078432188875974772
11,0.98283583174909439,0.0041692114005735387
16,0.98560417624018926,0.0041199040379156868
21,0.98559976815516626,0.0047520889804227471
26,0.98080060616293963,0.0084190446681630185
31,0.97989796754990821,0.0084997390616150716
36,0.97866607276553863,0.010179223318335128
41,0.9785685536961114,0.0097368538968906938
46,0.97631816512359437,0.0096807487218940527
51,0.97720378555862508,0.0088617086724345432
56,0.97784136413247635,0.0077541813822909495
61,0.97684358799569893,0.0084549088555602309
66,0.97798519366121406,0.0079492774986951193
71,0.97725467032292457,0.0079599149354351393
76,0.97791956353199561,0.0075065493245704447
81,0.97788554613547629,0.0076114660699449655
86,0.97664636169736618,0.0083539651529244852
91,0.97660602241180405,0.0084552626686631629
96,0.97640929932515519,0.0085033256673759001
101,0.97732891072385319,0.0079944478295951183
106,0.97721357054312685,0.008054740553817788
111,0.97632114576540197,0.0085980720670729861
116,0.9765000517345922,0.0081926461295985364
121,0.97630298904635848,0.0092207084178280562
126,0.97586748653040722,0.0093749198659911805
131,0.97571328597990081,0.0090351085066243519
136,0.97571748963844085,0.0089231855029483723
141,0.97539588165051605,0.0090171834221313557
146,0.97519077452800573,0.0089307098318587921
151,0.97489376162790153,0.0093118519376198371
156,0.97486691669146786,0.0090928334099506115
161,0.97444704063171739,0.0094759158238691497
166,0.97496306250599662,0.0090987042611623131
171,0.97496835075161914,0.0089864113576463064
176,0.9746266157233332,0.00901794255652014
181,0.97475320217567329,0.0090254168047806636
186,0.97471320438950593,0.0089294685537900306
191,0.97516801437139877,0.0087355374725662707
196,0.9749452031971868,0.0088995975737610981
201,0.97505405936717615,0.0089482706260916919
206,0.97344412963350269,0.010190332186480499
211,0.97400050987564779,0.0095932943135534961
216,0.97349291216210321,0.010053556395758471
221,0.97308043673357514,0.010174339135532643
226,0.97328319311476519,0.010393185065554658
231,0.97356140094823285,0.010130222802587264
236,0.97318089420285647,0.010385111996295708
241,0.97313551985803803,0.010393905439122343
246,0.97310047163416946,0.010594258942288933
251,0.97239864320619041,0.010747738172766112
256,0.97208598819791425,0.010676969698268436
261,0.97250922533813766,0.010466832051212904
266,0.97249314086015026,0.010856844920514072
271,0.97193521353892254,0.0112616475290141
276,0.9721944958474843,0.011123487429557247
281,0.97176317922594135,0.011228543970856745
286,0.97184691569094372,0.011017331315111022
291,0.97162616011663605,0.011256041559776813
296,0.97166516161334027,0.011109600834801085
301,0.97203129753641804,0.01110693962967162
306,0.97196833950587824,0.011172092716575696
311,0.97243392100555504,0.011006895274632705
316,0.97213611375270403,0.011059790905999517
321,0.97186472353810005,0.011299406180494555
326,0.97191771718757947,0.011217940795655612
331,0.97182852500423567,0.011300502325539932
336,0.97196911899777372,0.010882797749026766
341,0.97188773500078551,0.010949523574478615
346,0.97126143514094831,0.011235745589236772
351,0.97101081648842769,0.011583287468573953
356,0.97186547641418664,0.01127170829729578
361,0.97154376754248717,0.01153849043398434
366,0.97162816764573923,0.011510696592057671
371,0.97168326944720018,0.011440925126545598
376,0.97165463844564059,0.01158519549634026
381,0.97175252610949692,0.011391471440891711
386,0.97130889248407537,0.011314031786911665
391,0.97114489347521837,0.011691751512005676
396,0.97173560975053141,0.011273051181088187
401,0.97170573376460068,0.011442019508943656
406,0.97141750411592864,0.011217038159468033
