index,feature,feature name,importance
146,1011,bin_30_gX_hand(t),0.0344828
147,1007,bin_70_aZ_hand(t),0.0344828
148,810,q05_aY_hand(s),0.0344828
149,14,median_aZ_hand(t),0.0344828
150,680,derivative_4_std_gX_hand,0.0229885
151,490,derivative_3_q20_gZ_hand,0.0229885
152,491,derivative_3_q20_aX_chest,0.0229885
153,866,kurtosis_gX_chest(s),0.0229885
154,183,derivative_1_median_gY_chest,0.0229885
155,35,q05_gZ_chest(t),0.0229885
156,971,spectral_centroid_aY_hand,0.0229885
157,463,derivative_3_median_aZ_hand,0.0229885
158,546,derivative_3_skew_aY_hand,0.0229885
159,961,spectral_entropy_gX_hand,0.0229885
160,298,derivative_1_crestfactor_gZ_hand,0.0229885
161,178,derivative_1_median_gZ_hand,0.0229885
162,324,derivative_2_median_aY_chest,0.0229885
163,22,median_gY_chest(t),0.0229885
164,586,derivative_3_crestfactor_gZ_hand,0.0229885
165,518,derivative_3_q95_gX_chest,0.0229885
166,162,derivative_1_mean_aY_hand,0.0229885
167,763,chest_pitch_kurtosis,0.0229885
168,766,hand_roll_std,0.0229885
169,107,skew_gZ_chest(t),0.0229885
170,9,mean_gX_chest(t),0.0229885
171,596,derivative_4_mean_gX_hand,0.0229885
172,503,derivative_3_q80_aX_chest,0.0229885
173,506,derivative_3_q80_gX_chest,0.0229885
174,77,kurtosis_gZ_hand(t),0.0229885
175,900,mad_aY_chest(s),0.0229885
176,75,kurtosis_gX_hand(t),0.0229885
177,74,kurtosis_aZ_hand(t),0.0229885
178,1047,bin_70_gY_chest(t),0.0229885
179,783,chest_pitch_crestfactor,0.0229885
180,1000,bin_10_aY_hand(t),0.0229885
181,760,chest_roll_q95,0.0229885
182,542,derivative_3_std_gX_chest,0.0229885
183,19,median_aY_chest(t),0.0229885
184,507,derivative_3_q80_gY_chest,0.0229885
185,267,derivative_1_skew_gY_chest,0.0229885
186,979,spectral_centroid_gX_chest,0.0229885
187,1042,bin_70_gX_chest(t),0.0229885
188,610,derivative_4_median_gZ_hand,0.0229885
189,152,corr_haZ_caZ(t),0.0229885
190,227,derivative_1_q95_aX_chest,0.0229885
191,437,derivative_2_crestfactor_aX_hand,0.0229885
192,138,crestfactor_aX_chest(t),0.0229885
193,231,derivative_1_q95_gY_chest,0.0229885
194,293,derivative_1_crestfactor_aX_hand,0.0229885
195,27,q05_gX_hand(t),0.0229885
196,263,derivative_1_skew_aX_chest,0.0229885
197,262,derivative_1_skew_gZ_hand,0.0229885
198,696,derivative_4_skew_aY_chest,0.0229885
199,707,derivative_4_mad_aX_chest,0.0114943
200,261,derivative_1_skew_gY_hand,0.0114943
201,877,std_aZ_chest(s),0.0114943
202,867,kurtosis_gY_chest(s),0.0114943
203,273,derivative_1_mad_gY_hand,0.0114943
204,865,kurtosis_aZ_chest(s),0.0114943
205,895,mad_aZ_hand(s),0.0114943
206,496,derivative_3_q20_gZ_chest,0.0114943
207,69,q95_gX_chest(t),0.0114943
208,299,derivative_1_crestfactor_aX_chest,0.0114943
209,350,derivative_2_q20_gX_chest,0.0114943
210,448,derivative_2_crestfactor_gZ_chest,0.0114943
211,355,derivative_2_q80_aZ_hand,0.0114943
212,357,derivative_2_q80_gY_hand,0.0114943
213,21,median_gX_chest(t),0.0114943
214,359,derivative_2_q80_aX_chest,0.0114943
215,615,derivative_4_median_gY_chest,0.0114943
216,625,derivative_4_q05_aZ_chest,0.0114943
217,349,derivative_2_q20_aZ_chest,0.0114943
218,375,derivative_2_q95_gY_chest,0.0114943
219,11,mean_gZ_chest(t),0.0114943
220,770,hand_roll_skew,0.0114943
221,10,mean_gY_chest(t),0.0114943
222,393,derivative_2_std_gY_hand,0.0114943
223,400,derivative_2_std_gZ_chest,0.0114943
224,787,mean_aZ_hand(s),0.0114943
225,410,derivative_2_skew_gX_chest,0.0114943
226,3,mean_gX_hand(t),0.0114943
227,803,median_aX_chest(s),0.0114943
228,727,derivative_4_crestfactor_aZ_hand,0.0114943
229,746,hand_roll_q05,0.0114943
230,457,derivative_3_mean_aZ_chest,0.0114943
231,301,derivative_1_crestfactor_aZ_chest,0.0114943
232,477,derivative_3_q05_gY_hand,0.0114943
233,304,derivative_1_crestfactor_gZ_chest,0.0114943
234,307,derivative_2_mean_aZ_hand,0.0114943
235,730,derivative_4_crestfactor_gZ_hand,0.0114943
236,731,derivative_4_crestfactor_aX_chest,0.0114943
237,469,derivative_3_median_aZ_chest,0.0114943
238,850,q95_gZ_hand(s),0.0114943
239,454,derivative_3_mean_gZ_hand,0.0114943
240,317,derivative_2_median_aX_hand,0.0114943
241,319,derivative_2_median_aZ_hand,0.0114943
242,23,median_gZ_chest(t),0.0114943
243,323,derivative_2_median_aX_chest,0.0114943
244,844,q80_gZ_chest(s),0.0114943
245,461,derivative_3_median_aX_hand,0.0114943
246,738,hand_roll_mean,0.0114943
247,334,derivative_2_q05_gZ_hand,0.0114943
248,336,derivative_2_q05_aY_chest,0.0114943
249,318,derivative_2_median_aY_hand,0.0114943
250,335,derivative_2_q05_aX_chest,0.0114943
251,408,derivative_2_skew_aY_chest,0.0114943
252,640,derivative_4_q20_gZ_chest,0.0114943
253,100,skew_gY_hand(t),0.0114943
254,101,skew_gZ_hand(t),0.0114943
255,192,derivative_1_q05_aY_chest,0.0114943
256,106,skew_gY_chest(t),0.0114943
257,662,derivative_4_q95_gX_chest,0.0114943
258,704,derivative_4_mad_gX_hand,0.0114943
259,177,derivative_1_median_gY_hand,0.0114943
260,681,derivative_4_std_gY_hand,0.0114943
261,139,crestfactor_aY_chest(t),0.0114943
262,588,derivative_3_crestfactor_aY_chest,0.0114943
263,57,q80_gX_chest(t),0.0114943
264,176,derivative_1_median_gX_hand,0.0114943
265,47,q20_gZ_chest(t),0.0114943
266,174,derivative_1_median_aY_hand,0.0114943
267,651,derivative_4_q80_gY_chest,0.0114943
268,134,crestfactor_aZ_hand(t),0.0114943
269,407,derivative_2_skew_aX_chest,0.0114943
270,966,spectral_entropy_aZ_chest,0.0114943
271,965,spectral_entropy_aY_chest,0.0114943
272,199,derivative_1_q20_aZ_hand,0.0114943
273,673,derivative_4_kurtosis_aZ_chest,0.0114943
274,549,derivative_3_skew_gY_hand,0.0114943
275,585,derivative_3_crestfactor_gY_hand,0.0114943
276,196,derivative_1_q05_gZ_chest,0.0114943
277,1015,bin_10_gY_hand(t),0.0114943
278,661,derivative_4_q95_aZ_chest,0.0114943
279,603,derivative_4_mean_gY_chest,0.0114943
280,72,kurtosis_aX_hand(t),0.0114943
281,66,q95_aX_chest(t),0.0114943
282,78,kurtosis_aX_chest(t),0.0114943
283,513,derivative_3_q95_gY_hand,0.0114943
284,556,derivative_3_skew_gZ_chest,0.0114943
285,144,corr_haX_haY(t),0.0114943
286,659,derivative_4_q95_aX_chest,0.0114943
287,609,derivative_4_median_gY_hand,0.0114943
288,633,derivative_4_q20_gY_hand,0.0114943
289,234,derivative_1_kurtosis_aY_hand,0.0114943
290,932,corr_caX_caY(s),0.0114943
291,695,derivative_4_skew_aX_chest,0.0114943
292,612,derivative_4_median_aY_chest,0.0114943
293,1027,bin_70_aX_chest(t),0.0114943
294,605,derivative_4_median_aX_hand,0.0114943
295,190,derivative_1_q05_gZ_hand,0.0114943
296,600,derivative_4_mean_aY_chest,0.0114943
297,599,derivative_4_mean_aX_chest,0.0114943
298,159,sma_ca(t),0.0114943
299,977,spectral_centroid_aY_chest,0.0114943
300,976,spectral_centroid_aX_chest,0.0114943
301,594,derivative_4_mean_aY_hand,0.0114943
302,522,derivative_3_kurtosis_aY_hand,0.0114943
303,550,derivative_3_skew_gZ_hand,0.0114943
304,629,derivative_4_q20_aX_hand,0.0
305,703,derivative_4_mad_aZ_hand,0.0
306,652,derivative_4_q80_gZ_chest,0.0
307,653,derivative_4_q95_aX_hand,0.0
308,649,derivative_4_q80_aZ_chest,0.0
309,654,derivative_4_q95_aY_hand,0.0
310,655,derivative_4_q95_aZ_hand,0.0
311,656,derivative_4_q95_gX_hand,0.0
312,745,hand_pitch_q05,0.0
313,748,chest_roll_q05,0.0
314,648,derivative_4_q80_aY_chest,0.0
315,758,hand_roll_q95,0.0
316,752,chest_roll_q20,0.0
317,781,hand_pitch_crestfactor,0.0
318,631,derivative_4_q20_aZ_hand,0.0
319,632,derivative_4_q20_gX_hand,0.0
320,780,chest_roll_rms,0.0
321,779,chest_pitch_rms,0.0
322,777,hand_pitch_rms,0.0
323,634,derivative_4_q20_gZ_hand,0.0
324,635,derivative_4_q20_aX_chest,0.0
325,636,derivative_4_q20_aY_chest,0.0
326,637,derivative_4_q20_aZ_chest,0.0
327,769,hand_pitch_skew,0.0
328,767,chest_pitch_std,0.0
329,630,derivative_4_q20_aY_hand,0.0
330,641,derivative_4_q80_aX_hand,0.0
331,764,chest_roll_kurtosis,0.0
332,642,derivative_4_q80_aY_hand,0.0
333,761,hand_pitch_kurtosis,0.0
334,643,derivative_4_q80_aZ_hand,0.0
335,644,derivative_4_q80_gX_hand,0.0
336,657,derivative_4_q95_gY_hand,0.0
337,757,hand_pitch_q95,0.0
338,645,derivative_4_q80_gY_hand,0.0
339,756,chest_roll_q80,0.0
340,755,chest_pitch_q80,0.0
341,754,hand_roll_q80,0.0
342,646,derivative_4_q80_gZ_hand,0.0
343,624,derivative_4_q05_aY_chest,0.0
344,744,chest_roll_median,0.0
345,663,derivative_4_q95_gY_chest,0.0
346,658,derivative_4_q95_gZ_hand,0.0
347,720,derivative_4_rms_aY_chest,0.0
348,719,derivative_4_rms_aX_chest,0.0
349,682,derivative_4_std_gZ_hand,0.0
350,718,derivative_4_rms_gZ_hand,0.0
351,683,derivative_4_std_aX_chest,0.0
352,717,derivative_4_rms_gY_hand,0.0
353,716,derivative_4_rms_gX_hand,0.0
354,684,derivative_4_std_aY_chest,0.0
355,715,derivative_4_rms_aZ_hand,0.0
356,685,derivative_4_std_aZ_chest,0.0
357,688,derivative_4_std_gZ_chest,0.0
358,714,derivative_4_rms_aY_hand,0.0
359,689,derivative_4_skew_aX_hand,0.0
360,721,derivative_4_rms_aZ_chest,0.0
361,713,derivative_4_rms_aX_hand,0.0
362,712,derivative_4_mad_gZ_chest,0.0
363,691,derivative_4_skew_aZ_hand,0.0
364,692,derivative_4_skew_gX_hand,0.0
365,693,derivative_4_skew_gY_hand,0.0
366,698,derivative_4_skew_gX_chest,0.0
367,709,derivative_4_mad_aZ_chest,0.0
368,708,derivative_4_mad_aY_chest,0.0
369,699,derivative_4_skew_gY_chest,0.0
370,700,derivative_4_skew_gZ_chest,0.0
371,701,derivative_4_mad_aX_hand,0.0
372,706,derivative_4_mad_gZ_hand,0.0
373,705,derivative_4_mad_gY_hand,0.0
374,702,derivative_4_mad_aY_hand,0.0
375,690,derivative_4_skew_aY_hand,0.0
376,722,derivative_4_rms_gX_chest,0.0
377,723,derivative_4_rms_gY_chest,0.0
378,724,derivative_4_rms_gZ_chest,0.0
379,742,hand_roll_median,0.0
380,741,hand_pitch_median,0.0
381,739,chest_pitch_mean,0.0
382,660,derivative_4_q95_aY_chest,0.0
383,737,hand_pitch_mean,0.0
384,664,derivative_4_q95_gZ_chest,0.0
385,665,derivative_4_kurtosis_aX_hand,0.0
386,736,derivative_4_crestfactor_gZ_chest,0.0
387,735,derivative_4_crestfactor_gY_chest,0.0
388,666,derivative_4_kurtosis_aY_hand,0.0
389,667,derivative_4_kurtosis_aZ_hand,0.0
390,668,derivative_4_kurtosis_gX_hand,0.0
391,734,derivative_4_crestfactor_gX_chest,0.0
392,628,derivative_4_q05_gZ_chest,0.0
393,669,derivative_4_kurtosis_gY_hand,0.0
394,733,derivative_4_crestfactor_aZ_chest,0.0
395,732,derivative_4_crestfactor_aY_chest,0.0
